table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
10162,r525,United States -> North Carolina -> Private -> Duke U.,United States,North Carolina,Private,Duke U.,4,"['1,390,538', '']","['901,807', '']","['802', '']","['167,200', '']","['208,132', '']","['92,526', '']","['20,071', '']"
10162,r526,United States -> North Carolina -> Private -> Elon U.,United States,North Carolina,Private,Elon U.,4,"['1,797', '']","['428', '']","['0', '']","['1,303', '']","['0', '']","['47', '']","['19', '']"
10162,r527,United States -> North Carolina -> Private -> Johnson C. Smith U.,United States,North Carolina,Private,Johnson C. Smith U.,4,"['2,685', '']","['1,868', '']","['674', '']","['0', '']","['12', '']","['131', '']","['0', '']"
10162,r528,United States -> North Carolina -> Private -> Wake Forest U.,United States,North Carolina,Private,Wake Forest U.,4,"['269,109', '']","['180,754', '']","['9,209', '']","['26,816', '']","['22,212', '']","['21,022', '']","['9,096', '']"
10162,r529,United States -> North Dakota,United States,North Dakota,,,2,"['322,621', '']","['108,080', '']","['76,507', '']","['115,128', '']","['15,066', '']","['1,591', '']","['6,249', '']"
10162,r530,United States -> North Dakota -> Public,United States,North Dakota,Public,,3,"['322,621', '']","['108,080', '']","['76,507', '']","['115,128', '']","['15,066', '']","['1,591', '']","['6,249', '']"
10162,r531,United States -> North Dakota -> Public -> North Dakota State U.,United States,North Dakota,Public,North Dakota State U.,4,"['174,904', '']","['45,343', '']","['50,066', '']","['71,056', '']","['1,507', '']","['864', '']","['6,068', '']"
10162,r532,United States -> North Dakota -> Public -> U. North Dakota,United States,North Dakota,Public,U. North Dakota,4,"['147,717', '']","['62,737', '']","['26,441', '']","['44,072', '']","['13,559', '']","['727', '']","['181', '']"
10162,r533,United States -> Ohio,United States,Ohio,,,2,"['3,079,902', '']","['1,800,562', '']","['92,684', '']","['789,803', '']","['212,530', '']","['125,146', '']","['59,177', '']"
10162,r534,United States -> Ohio -> Public,United States,Ohio,Public,,3,"['2,396,788', '']","['1,214,913', '']","['84,764', '']","['734,612', '']","['202,054', '']","['104,275', '']","['56,170', '']"
10162,r535,United States -> Ohio -> Public -> Air Force Institute of Technology,United States,Ohio,Public,Air Force Institute of Technology,4,"['44,391', '']","['32,479', '']","['0', '']","['11,869', '']","['43', '']","['0', '']","['0', '']"
10162,r536,United States -> Ohio -> Public -> Bowling Green State U.,United States,Ohio,Public,Bowling Green State U.,4,"['19,342', '']","['7,918', '']","['1,649', '']","['8,895', '']","['122', '']","['758', '']","['0', '']"
10162,r537,United States -> Ohio -> Public -> Central State U.,United States,Ohio,Public,Central State U.,4,"['10,274', '']","['5,576', '']","['3,039', '']","['1,659', '']","['0', '']","['0', '']","['0', '']"
10162,r538,United States -> Ohio -> Public -> Cleveland State U.,United States,Ohio,Public,Cleveland State U.,4,"['81,225', '']","['53,395', '']","['848', '']","['18,497', '']","['3,481', '']","['4,812', '']","['192', '']"
10162,r539,United States -> Ohio -> Public -> Kent State U.,United States,Ohio,Public,Kent State U.,4,"['52,175', '']","['16,195', '']","['1,308', '']","['32,748', '']","['640', '']","['1,242', '']","['42', '']"
10162,r540,United States -> Ohio -> Public -> Miami U.,United States,Ohio,Public,Miami U.,4,"['28,799', '']","['10,277', '']","['1,997', '']","['13,843', '']","['1,375', '']","['969', '']","['338', '']"
10162,r541,United States -> Ohio -> Public -> Northeast Ohio Medical U.,United States,Ohio,Public,Northeast Ohio Medical U.,4,"['13,465', '']","['9,400', '']","['47', '']","['3,197', '']","['0', '']","['821', '']","['0', '']"
10162,r542,United States -> Ohio -> Public -> Ohio State U.,United States,Ohio,Public,Ohio State U.,4,"['1,363,388', '']","['636,902', '']","['66,409', '']","['424,790', '']","['141,894', '']","['52,073', '']","['41,320', '']"
10162,r543,United States -> Ohio -> Public -> Ohio U.,United States,Ohio,Public,Ohio U.,4,"['52,465', '']","['20,587', '']","['1,035', '']","['26,187', '']","['3,634', '']","['634', '']","['388', '']"
10162,r544,United States -> Ohio -> Public -> U. Akron,United States,Ohio,Public,U. Akron,4,"['19,943', '']","['11,036', '']","['160', '']","['5,608', '']","['2,102', '']","['893', '']","['144', '']"
10162,r545,United States -> Ohio -> Public -> U. Cincinnati,United States,Ohio,Public,U. Cincinnati,4,"['615,070', '']","['350,392', '']","['6,044', '']","['161,967', '']","['45,002', '']","['38,204', '']","['13,461', '']"
10162,r546,United States -> Ohio -> Public -> U. Toledo,United States,Ohio,Public,U. Toledo,4,"['64,654', '']","['36,694', '']","['1,211', '']","['19,679', '']","['3,312', '']","['3,509', '']","['249', '']"
10162,r547,United States -> Ohio -> Public -> Wright State U.,United States,Ohio,Public,Wright State U.,4,"['27,440', '']","['20,529', '']","['757', '']","['5,368', '']","['407', '']","['343', '']","['36', '']"
10162,r548,United States -> Ohio -> Public -> Youngstown State U.,United States,Ohio,Public,Youngstown State U.,4,"['4,157', '']","['3,533', '']","['260', '']","['305', '']","['42', '']","['17', '']","['0', '']"
10162,r549,United States -> Ohio -> Private,United States,Ohio,Private,,3,"['683,114', '']","['585,649', '']","['7,920', '']","['55,191', '']","['10,476', '']","['20,871', '']","['3,007', '']"
10162,r550,United States -> Ohio -> Private -> C. Wooster,United States,Ohio,Private,C. Wooster,4,"['1,717', '']","['737', '']","['0', '']","['797', '']","['0', '']","['183', '']","['0', '']"
10162,r551,United States -> Ohio -> Private -> Case Western Reserve U.,United States,Ohio,Private,Case Western Reserve U.,4,"['467,389', '']","['380,423', '']","['6,503', '']","['53,133', '']","['4,856', '']","['20,142', '']","['2,332', '']"
10162,r552,United States -> Ohio -> Private -> Heidelberg U.,United States,Ohio,Private,Heidelberg U.,4,"['1,184', '']","['262', '']","['661', '']","['246', '']","['0', '']","['15', '']","['0', '']"
10162,r553,United States -> Ohio -> Private -> Kenyon C.,United States,Ohio,Private,Kenyon C.,4,"['1,330', '']","['1,021', '']","['0', '']","['162', '']","['0', '']","['123', '']","['24', '']"
10162,r554,United States -> Ohio -> Private -> U. Dayton,United States,Ohio,Private,U. Dayton,4,"['211,494', '']","['203,206', '']","['756', '']","['853', '']","['5,620', '']","['408', '']","['651', '']"
10162,r555,United States -> Oklahoma,United States,Oklahoma,,,2,"['650,977', '']","['281,427', '']","['50,747', '']","['266,143', '']","['33,474', '']","['15,074', '']","['4,112', '']"
10162,r556,United States -> Oklahoma -> Public,United States,Oklahoma,Public,,3,"['633,561', '']","['275,534', '']","['50,427', '']","['262,120', '']","['27,344', '']","['14,107', '']","['4,029', '']"
10162,r557,United States -> Oklahoma -> Public -> Langston U.,United States,Oklahoma,Public,Langston U.,4,"['6,481', '']","['3,616', '']","['0', '']","['2,449', '']","['416', '']","['0', '']","['0', '']"
10162,r558,"United States -> Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",United States,Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",4,"['8,368', '']","['3,366', '']","['35', '']","['4,897', '']","['53', '']","['17', '']","['0', '']"
10162,r559,"United States -> Oklahoma -> Public -> Oklahoma State U., Stillwater",United States,Oklahoma,Public,"Oklahoma State U., Stillwater",4,"['195,041', '']","['53,885', '']","['21,322', '']","['106,925', '']","['11,236', '']","['1,351', '']","['322', '']"
10162,r560,United States -> Oklahoma -> Public -> U. Central Oklahoma,United States,Oklahoma,Public,U. Central Oklahoma,4,"['7,070', 'i']","['1,869', 'i']","['747', 'i']","['4,365', 'i']","['85', 'i']","['3', 'i']","['1', 'i']"
10162,r561,"United States -> Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",United States,Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",4,"['408,656', '']","['210,994', '']","['26,614', '']","['140,592', '']","['15,450', '']","['11,616', '']","['3,390', '']"
10162,r562,"United States -> Oklahoma -> Public -> U. Oklahoma, Tulsa",United States,Oklahoma,Public,"U. Oklahoma, Tulsa",4,"['7,945', '']","['1,804', '']","['1,709', '']","['2,892', '']","['104', '']","['1,120', '']","['316', '']"
10162,r563,United States -> Oklahoma -> Private,United States,Oklahoma,Private,,3,"['17,416', '']","['5,893', '']","['320', '']","['4,023', '']","['6,130', '']","['967', '']","['83', '']"
10162,r564,United States -> Oklahoma -> Private -> U. Tulsa,United States,Oklahoma,Private,U. Tulsa,4,"['17,416', '']","['5,893', '']","['320', '']","['4,023', '']","['6,130', '']","['967', '']","['83', '']"
10162,r565,United States -> Oregon,United States,Oregon,,,2,"['1,001,028', '']","['674,193', '']","['60,639', '']","['142,746', '']","['53,574', '']","['53,511', '']","['16,365', '']"
10162,r566,United States -> Oregon -> Public,United States,Oregon,Public,,3,"['984,229', '']","['667,845', '']","['60,103', '']","['133,938', '']","['53,529', '']","['52,580', '']","['16,234', '']"
10162,r567,United States -> Oregon -> Public -> Oregon Health and Science U.,United States,Oregon,Public,Oregon Health and Science U.,4,"['479,226', '']","['346,724', '']","['1,322', '']","['45,950', '']","['43,965', '']","['40,925', '']","['340', '']"
10162,r568,United States -> Oregon -> Public -> Oregon Institute of Technology,United States,Oregon,Public,Oregon Institute of Technology,4,"['5,086', 'i']","['340', '']","['4,431', 'i']","['NA', '']","['109', 'i']","['206', 'i']","['0', '']"
10162,r569,United States -> Oregon -> Public -> Oregon State U.,United States,Oregon,Public,Oregon State U.,4,"['297,934', '']","['192,621', '']","['50,654', '']","['28,792', '']","['8,037', '']","['2,772', '']","['15,058', '']"
10162,r570,United States -> Oregon -> Public -> Portland State U.,United States,Oregon,Public,Portland State U.,4,"['41,483', '']","['30,922', '']","['2,635', '']","['3,949', '']","['636', '']","['2,882', '']","['459', '']"
10162,r571,United States -> Oregon -> Public -> U. Oregon,United States,Oregon,Public,U. Oregon,4,"['160,500', '']","['97,238', '']","['1,061', '']","['55,247', '']","['782', '']","['5,795', '']","['377', '']"
10162,r572,United States -> Oregon -> Private,United States,Oregon,Private,,3,"['16,799', '']","['6,348', '']","['536', '']","['8,808', '']","['45', '']","['931', '']","['131', '']"
10162,r573,United States -> Oregon -> Private -> Lewis and Clark C.,United States,Oregon,Private,Lewis and Clark C.,4,"['2,566', '']","['746', '']","['0', '']","['1,522', '']","['0', '']","['298', '']","['0', '']"
10162,r574,United States -> Oregon -> Private -> Pacific U.,United States,Oregon,Private,Pacific U.,4,"['6,128', '']","['2,672', '']","['498', '']","['2,670', '']","['45', '']","['243', '']","['0', '']"
10162,r575,United States -> Oregon -> Private -> Reed C.,United States,Oregon,Private,Reed C.,4,"['5,922', 'i']","['2,139', 'i']","['38', 'i']","['3,272', 'i']","['0', 'i']","['342', 'i']","['131', 'i']"
10162,r576,United States -> Oregon -> Private -> Willamette U.,United States,Oregon,Private,Willamette U.,4,"['2,183', '']","['791', '']","['0', '']","['1,344', '']","['0', '']","['48', '']","['0', '']"
10162,r577,United States -> Pennsylvania,United States,Pennsylvania,,,2,"['5,454,961', '']","['3,122,812', '']","['119,742', '']","['1,433,805', '']","['369,954', '']","['289,628', '']","['119,020', '']"
10162,r578,United States -> Pennsylvania -> Public,United States,Pennsylvania,Public,,3,"['2,601,766', '']","['1,653,304', '']","['67,896', '']","['597,872', '']","['87,947', '']","['112,841', '']","['81,906', '']"
10162,r579,United States -> Pennsylvania -> Public -> East Stroudsburg U. Pennsylvania,United States,Pennsylvania,Public,East Stroudsburg U. Pennsylvania,4,"['1,410', '']","['598', '']","['44', '']","['149', '']","['0', '']","['619', '']","['0', '']"
10162,r580,United States -> Pennsylvania -> Public -> Indiana U. Pennsylvania,United States,Pennsylvania,Public,Indiana U. Pennsylvania,4,"['6,313', '']","['1,797', '']","['729', '']","['3,303', '']","['0', '']","['469', '']","['15', '']"
10162,r581,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Behrend",United States,Pennsylvania,Public,"Pennsylvania State U., Behrend",4,"['6,384', '']","['3,262', '']","['405', '']","['1,345', '']","['848', '']","['514', '']","['10', '']"
10162,r582,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Harrisburg",United States,Pennsylvania,Public,"Pennsylvania State U., Harrisburg",4,"['2,927', '']","['1,911', '']","['491', '']","['251', '']","['173', '']","['101', '']","['0', '']"
10162,r583,"United States -> Pennsylvania -> Public -> Pennsylvania State U., University Park and Hershey Medical Center",United States,Pennsylvania,Public,"Pennsylvania State U., University Park and Hershey Medical Center",4,"['1,019,940', '']","['681,159', '']","['47,345', '']","['207,630', '']","['24,121', '']","['30,128', '']","['29,557', '']"
10162,r584,United States -> Pennsylvania -> Public -> Temple U.,United States,Pennsylvania,Public,Temple U.,4,"['301,395', '']","['143,580', '']","['8,109', '']","['99,543', '']","['26,463', '']","['17,459', '']","['6,241', '']"
10162,r585,"United States -> Pennsylvania -> Public -> U. Pittsburgh, Pittsburgh",United States,Pennsylvania,Public,"U. Pittsburgh, Pittsburgh",4,"['1,251,998', '']","['814,647', '']","['10,753', '']","['281,033', '']","['36,310', '']","['63,172', '']","['46,083', '']"
10162,r586,United States -> Pennsylvania -> Public -> U.S. Army War C.,United States,Pennsylvania,Public,U.S. Army War C.,4,"['5,496', 'i']","['5,496', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
10162,r587,United States -> Pennsylvania -> Public -> West Chester U. Pennsylvania,United States,Pennsylvania,Public,West Chester U. Pennsylvania,4,"['5,903', '']","['854', '']","['20', '']","['4,618', '']","['32', '']","['379', '']","['0', '']"
10162,r588,United States -> Pennsylvania -> Private,United States,Pennsylvania,Private,,3,"['2,853,195', '']","['1,469,508', '']","['51,846', '']","['835,933', '']","['282,007', '']","['176,787', '']","['37,114', '']"
10162,r589,United States -> Pennsylvania -> Private -> Bryn Mawr C.,United States,Pennsylvania,Private,Bryn Mawr C.,4,"['9,123', '']","['1,257', '']","['0', '']","['7,692', '']","['0', '']","['174', '']","['0', '']"
10162,r590,United States -> Pennsylvania -> Private -> Bucknell U.,United States,Pennsylvania,Private,Bucknell U.,4,"['5,259', '']","['2,539', '']","['0', '']","['1,150', '']","['369', '']","['236', '']","['965', '']"
