table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_educational_pass_through_entities,field_total_from_business,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_educational_pass_through_entities,field_federally_financed_from_business,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
3188,r504,"United States -> New York -> Private -> St. John's U., New York",United States,New York,Private,"St. John's U., New York",4,"['191', 'i']","['191', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
3188,r505,United States -> New York -> Private -> Syracuse U.,United States,New York,Private,Syracuse U.,4,"['6,062', '']","['4,134', '']","['1,013', '']","['800', '']","['115', '']","['5,434', '']","['3,637', '']","['1,013', '']","['744', '']","['40', '']"
3188,r506,"United States -> New York -> Private -> Teachers C., Columbia U.",United States,New York,Private,"Teachers C., Columbia U.",4,"['2,668', '']","['1,591', '']","['201', '']","['756', '']","['120', '']","['1,371', '']","['798', '']","['0', '']","['453', '']","['120', '']"
3188,r507,United States -> New York -> Private -> U. Rochester,United States,New York,Private,U. Rochester,4,"['28,013', '']","['21,346', '']","['4,553', '']","['1,984', '']","['130', '']","['27,319', '']","['20,775', '']","['4,553', '']","['1,861', '']","['130', '']"
3188,r508,"United States -> New York -> Private -> Union C., Schenectady",United States,New York,Private,"Union C., Schenectady",4,"['66', '']","['45', '']","['8', '']","['0', '']","['13', '']","['45', '']","['45', '']","['0', '']","['0', '']","['0', '']"
3188,r509,United States -> New York -> Private -> Vassar C.,United States,New York,Private,Vassar C.,4,"['111', '']","['111', '']","['0', '']","['0', '']","['0', '']","['111', '']","['111', '']","['0', '']","['0', '']","['0', '']"
3188,r510,United States -> New York -> Private -> Yeshiva U.,United States,New York,Private,Yeshiva U.,4,"['46', '']","['46', '']","['0', '']","['0', '']","['0', '']","['46', '']","['46', '']","['0', '']","['0', '']","['0', '']"
3188,r511,United States -> North Carolina,United States,North Carolina,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r512,United States -> North Carolina -> Public,United States,North Carolina,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r513,United States -> North Carolina -> Public -> Appalachian State U.,United States,North Carolina,Public,Appalachian State U.,4,"['177', '']","['177', '']","['0', '']","['0', '']","['0', '']","['127', '']","['127', '']","['0', '']","['0', '']","['0', '']"
3188,r514,United States -> North Carolina -> Public -> East Carolina U.,United States,North Carolina,Public,East Carolina U.,4,"['4,009', '']","['2,666', '']","['116', '']","['717', '']","['510', '']","['3,121', '']","['2,147', '']","['116', '']","['717', '']","['141', '']"
3188,r515,United States -> North Carolina -> Public -> Fayetteville State U.,United States,North Carolina,Public,Fayetteville State U.,4,"['229', '']","['229', '']","['0', '']","['0', '']","['0', '']","['96', '']","['96', '']","['0', '']","['0', '']","['0', '']"
3188,r516,United States -> North Carolina -> Public -> North Carolina Agricultural and Technical State U.,United States,North Carolina,Public,North Carolina Agricultural and Technical State U.,4,"['4,352', '']","['3,312', '']","['521', '']","['519', '']","['0', '']","['4,352', '']","['3,312', '']","['521', '']","['519', '']","['0', '']"
3188,r517,United States -> North Carolina -> Public -> North Carolina Central U.,United States,North Carolina,Public,North Carolina Central U.,4,"['581', '']","['463', '']","['13', '']","['94', '']","['11', '']","['321', '']","['226', '']","['1', '']","['94', '']","['0', '']"
3188,r518,United States -> North Carolina -> Public -> North Carolina State U.,United States,North Carolina,Public,North Carolina State U.,4,"['43,383', 'i']","['37,280', 'i']","['3,710', 'i']","['1,605', 'i']","['788', 'i']","['34,851', 'i']","['34,357', '']","['132', 'i']","['130', 'i']","['232', 'i']"
3188,r519,"United States -> North Carolina -> Public -> U. North Carolina, Asheville",United States,North Carolina,Public,"U. North Carolina, Asheville",4,"['996', '']","['726', '']","['140', '']","['0', '']","['130', '']","['828', '']","['687', '']","['11', '']","['0', '']","['130', '']"
3188,r520,"United States -> North Carolina -> Public -> U. North Carolina, Chapel Hill",United States,North Carolina,Public,"U. North Carolina, Chapel Hill",4,"['134,301', '']","['66,079', '']","['14,695', '']","['23,249', '']","['30,278', '']","['118,989', '']","['56,707', '']","['14,003', '']","['18,620', '']","['29,659', '']"
3188,r521,"United States -> North Carolina -> Public -> U. North Carolina, Charlotte",United States,North Carolina,Public,"U. North Carolina, Charlotte",4,"['7,238', '']","['3,378', '']","['2,172', '']","['280', '']","['1,408', '']","['7,168', '']","['3,341', '']","['2,150', '']","['280', '']","['1,397', '']"
3188,r522,"United States -> North Carolina -> Public -> U. North Carolina, general administration",United States,North Carolina,Public,"U. North Carolina, general administration",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3188,r523,"United States -> North Carolina -> Public -> U. North Carolina, Greensboro",United States,North Carolina,Public,"U. North Carolina, Greensboro",4,"['5,090', '']","['3,509', '']","['0', '']","['79', '']","['1,502', '']","['5,090', '']","['3,509', '']","['0', '']","['79', '']","['1,502', '']"
3188,r524,"United States -> North Carolina -> Public -> U. North Carolina, Wilmington",United States,North Carolina,Public,"U. North Carolina, Wilmington",4,"['3,738', '']","['1,449', '']","['1,137', '']","['73', '']","['1,079', '']","['2,963', '']","['1,411', '']","['1,025', '']","['50', '']","['477', '']"
3188,r525,United States -> North Carolina -> Public -> Western Carolina U.,United States,North Carolina,Public,Western Carolina U.,4,"['210', '']","['141', '']","['0', '']","['24', '']","['45', '']","['210', '']","['141', '']","['0', '']","['24', '']","['45', '']"
3188,r526,United States -> North Carolina -> Public -> Winston-Salem State U.,United States,North Carolina,Public,Winston-Salem State U.,4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3188,r527,United States -> North Carolina -> Private,United States,North Carolina,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r528,United States -> North Carolina -> Private -> Davidson C.,United States,North Carolina,Private,Davidson C.,4,"['31', '']","['31', '']","['0', '']","['0', '']","['0', '']","['12', '']","['12', '']","['0', '']","['0', '']","['0', '']"
3188,r529,United States -> North Carolina -> Private -> Duke U.,United States,North Carolina,Private,Duke U.,4,"['106,342', 'i']","['67,681', 'i']","['11,361', 'i']","['21,731', 'i']","['5,569', 'i']","['91,839', '']","['61,225', '']","['8,720', '']","['18,242', '']","['3,652', '']"
3188,r530,United States -> North Carolina -> Private -> Elon U.,United States,North Carolina,Private,Elon U.,4,"['39', '']","['21', '']","['0', '']","['18', '']","['0', '']","['1', '']","['1', '']","['0', '']","['0', '']","['0', '']"
3188,r531,United States -> North Carolina -> Private -> Johnson C. Smith U.,United States,North Carolina,Private,Johnson C. Smith U.,4,"['123', '']","['105', '']","['0', '']","['18', '']","['0', '']","['100', '']","['100', '']","['0', '']","['0', '']","['0', '']"
3188,r532,United States -> North Carolina -> Private -> Wake Forest U.,United States,North Carolina,Private,Wake Forest U.,4,"['46,948', '']","['37,025', '']","['102', '']","['8,063', '']","['1,758', '']","['29,466', '']","['19,893', '']","['102', '']","['7,820', '']","['1,651', '']"
3188,r533,United States -> North Dakota,United States,North Dakota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r534,United States -> North Dakota -> Public,United States,North Dakota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r535,United States -> North Dakota -> Public -> North Dakota State U.,United States,North Dakota,Public,North Dakota State U.,4,"['7,624', '']","['3,054', '']","['668', '']","['604', '']","['3,298', '']","['7,327', '']","['2,864', '']","['619', '']","['588', '']","['3,256', '']"
3188,r536,United States -> North Dakota -> Public -> U. North Dakota,United States,North Dakota,Public,U. North Dakota,4,"['6,653', '']","['3,054', '']","['953', '']","['423', '']","['2,223', '']","['4,722', '']","['3,053', '']","['873', '']","['423', '']","['373', '']"
3188,r537,United States -> Ohio,United States,Ohio,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r538,United States -> Ohio -> Public,United States,Ohio,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r539,United States -> Ohio -> Public -> Air Force Institute of Technology,United States,Ohio,Public,Air Force Institute of Technology,4,"['585', '']","['79', '']","['506', '']","['0', '']","['0', '']","['585', '']","['79', '']","['506', '']","['0', '']","['0', '']"
3188,r540,United States -> Ohio -> Public -> Bowling Green State U.,United States,Ohio,Public,Bowling Green State U.,4,"['1,679', '']","['784', '']","['22', '']","['264', '']","['609', '']","['1,359', '']","['537', '']","['0', '']","['240', '']","['582', '']"
3188,r541,United States -> Ohio -> Public -> Central State U.,United States,Ohio,Public,Central State U.,4,"['180', '']","['136', '']","['31', '']","['13', '']","['0', '']","['180', '']","['136', '']","['31', '']","['13', '']","['0', '']"
3188,r542,United States -> Ohio -> Public -> Cleveland State U.,United States,Ohio,Public,Cleveland State U.,4,"['2,361', '']","['1,429', '']","['186', '']","['746', '']","['0', '']","['1,671', '']","['930', '']","['0', '']","['741', '']","['0', '']"
3188,r543,United States -> Ohio -> Public -> Kent State U.,United States,Ohio,Public,Kent State U.,4,"['3,659', '']","['1,631', '']","['280', '']","['616', '']","['1,132', '']","['3,227', '']","['1,423', '']","['280', '']","['519', '']","['1,005', '']"
3188,r544,United States -> Ohio -> Public -> Miami U.,United States,Ohio,Public,Miami U.,4,"['2,329', '']","['1,316', '']","['174', '']","['344', '']","['495', '']","['2,095', '']","['1,192', '']","['174', '']","['234', '']","['495', '']"
3188,r545,United States -> Ohio -> Public -> Northeast Ohio Medical U.,United States,Ohio,Public,Northeast Ohio Medical U.,4,"['992', '']","['483', '']","['0', '']","['509', '']","['0', '']","['875', '']","['477', '']","['0', '']","['398', '']","['0', '']"
3188,r546,United States -> Ohio -> Public -> Ohio State U.,United States,Ohio,Public,Ohio State U.,4,"['121,139', '']","['37,883', '']","['16,417', '']","['23,012', '']","['43,827', '']","['103,792', '']","['32,877', '']","['11,412', '']","['17,876', '']","['41,627', '']"
3188,r547,United States -> Ohio -> Public -> Ohio U.,United States,Ohio,Public,Ohio U.,4,"['5,568', '']","['2,125', '']","['1,205', '']","['185', '']","['2,053', '']","['4,069', '']","['1,036', '']","['990', '']","['185', '']","['1,858', '']"
3188,r548,United States -> Ohio -> Public -> U. Akron,United States,Ohio,Public,U. Akron,4,"['4,978', '']","['1,069', '']","['2,431', '']","['520', '']","['958', '']","['4,561', '']","['695', '']","['2,431', '']","['520', '']","['915', '']"
3188,r549,United States -> Ohio -> Public -> U. Cincinnati,United States,Ohio,Public,U. Cincinnati,4,"['49,604', '']","['31,989', '']","['3,733', '']","['11,005', '']","['2,877', '']","['26,937', '']","['17,138', '']","['3,365', '']","['3,902', '']","['2,532', '']"
3188,r550,United States -> Ohio -> Public -> U. Toledo,United States,Ohio,Public,U. Toledo,4,"['7,796', '']","['2,420', '']","['2,795', '']","['2,018', '']","['563', '']","['6,036', '']","['1,592', '']","['2,546', '']","['1,336', '']","['562', '']"
3188,r551,United States -> Ohio -> Public -> Wright State U.,United States,Ohio,Public,Wright State U.,4,"['16,214', '']","['7,789', '']","['3,939', '']","['4,390', '']","['96', '']","['9,184', '']","['3,312', '']","['3,358', '']","['2,421', '']","['93', '']"
3188,r552,United States -> Ohio -> Public -> Youngstown State U.,United States,Ohio,Public,Youngstown State U.,4,"['2,653', '']","['440', '']","['67', '']","['2,146', '']","['0', '']","['2,593', '']","['380', '']","['67', '']","['2,146', '']","['0', '']"
3188,r553,United States -> Ohio -> Private,United States,Ohio,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r554,United States -> Ohio -> Private -> C. Wooster,United States,Ohio,Private,C. Wooster,4,"['130', '']","['130', '']","['0', '']","['0', '']","['0', '']","['130', '']","['130', '']","['0', '']","['0', '']","['0', '']"
3188,r555,United States -> Ohio -> Private -> Case Western Reserve U.,United States,Ohio,Private,Case Western Reserve U.,4,"['47,735', '']","['27,650', '']","['6,054', '']","['12,748', '']","['1,283', '']","['42,124', '']","['24,833', '']","['5,509', '']","['10,712', '']","['1,070', '']"
3188,r556,United States -> Ohio -> Private -> Heidelberg U.,United States,Ohio,Private,Heidelberg U.,4,"['76', '']","['76', '']","['0', '']","['0', '']","['0', '']","['76', '']","['76', '']","['0', '']","['0', '']","['0', '']"
3188,r557,United States -> Ohio -> Private -> Kenyon C.,United States,Ohio,Private,Kenyon C.,4,"['50', '']","['50', '']","['0', '']","['0', '']","['0', '']","['50', '']","['50', '']","['0', '']","['0', '']","['0', '']"
3188,r558,United States -> Ohio -> Private -> Oberlin C.,United States,Ohio,Private,Oberlin C.,4,"['208', '']","['208', '']","['0', '']","['0', '']","['0', '']","['208', '']","['208', '']","['0', '']","['0', '']","['0', '']"
3188,r559,United States -> Ohio -> Private -> U. Dayton,United States,Ohio,Private,U. Dayton,4,"['27,645', '']","['3,017', '']","['19,128', '']","['4,238', '']","['1,262', '']","['26,563', '']","['1,953', '']","['19,110', '']","['4,238', '']","['1,262', '']"
3188,r560,United States -> Oklahoma,United States,Oklahoma,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r561,United States -> Oklahoma -> Public,United States,Oklahoma,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
3188,r562,United States -> Oklahoma -> Public -> Langston U.,United States,Oklahoma,Public,Langston U.,4,"['50', '']","['50', '']","['0', '']","['0', '']","['0', '']","['50', '']","['50', '']","['0', '']","['0', '']","['0', '']"
3188,r563,"United States -> Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",United States,Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",4,"['57', '']","['7', '']","['9', '']","['0', '']","['41', '']","['57', '']","['7', '']","['9', '']","['0', '']","['41', '']"
3188,r564,"United States -> Oklahoma -> Public -> Oklahoma State U., Stillwater",United States,Oklahoma,Public,"Oklahoma State U., Stillwater",4,"['12,540', '']","['5,616', '']","['2,756', '']","['308', '']","['3,860', '']","['12,510', '']","['5,616', '']","['2,728', '']","['306', '']","['3,860', '']"
