table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
12713,r542,United States -> North Dakota -> Private,United States,North Dakota,Private,,3,"['1,387', '']","['1,337', '']","['19', '']","['0', '']","['0', '']","['31', '']","['0', '']"
12713,r543,United States -> North Dakota -> Private -> United Tribes Technical C.,United States,North Dakota,Private,United Tribes Technical C.,4,"['1,387', '']","['1,337', '']","['19', '']","['0', '']","['0', '']","['31', '']","['0', '']"
12713,r544,United States -> Ohio,United States,Ohio,,,2,"['3,392,194', '']","['1,983,014', '']","['102,089', '']","['854,782', '']","['232,119', '']","['148,938', '']","['71,252', '']"
12713,r545,United States -> Ohio -> Public,United States,Ohio,Public,,3,"['2,603,489', '']","['1,331,786', '']","['88,805', '']","['771,787', '']","['219,266', '']","['123,543', '']","['68,302', '']"
12713,r546,United States -> Ohio -> Public -> Air Force Institute of Technology,United States,Ohio,Public,Air Force Institute of Technology,4,"['56,848', '']","['45,087', '']","['0', '']","['11,659', '']","['102', '']","['0', '']","['0', '']"
12713,r547,United States -> Ohio -> Public -> Bowling Green State U.,United States,Ohio,Public,Bowling Green State U.,4,"['20,726', '']","['8,208', '']","['2,160', '']","['9,214', '']","['233', '']","['911', '']","['0', '']"
12713,r548,United States -> Ohio -> Public -> Central State U.,United States,Ohio,Public,Central State U.,4,"['11,123', '']","['5,523', '']","['3,857', '']","['1,743', '']","['0', '']","['0', '']","['0', '']"
12713,r549,United States -> Ohio -> Public -> Cleveland State U.,United States,Ohio,Public,Cleveland State U.,4,"['87,941', '']","['56,550', '']","['2,913', '']","['19,420', '']","['3,494', '']","['5,423', '']","['141', '']"
12713,r550,United States -> Ohio -> Public -> Kent State U.,United States,Ohio,Public,Kent State U.,4,"['58,984', '']","['17,959', '']","['1,021', '']","['37,300', '']","['753', '']","['1,872', '']","['79', '']"
12713,r551,United States -> Ohio -> Public -> Miami U.,United States,Ohio,Public,Miami U.,4,"['28,430', '']","['10,724', '']","['2,483', '']","['12,745', '']","['1,350', '']","['1,066', '']","['62', '']"
12713,r552,United States -> Ohio -> Public -> Northeast Ohio Medical U.,United States,Ohio,Public,Northeast Ohio Medical U.,4,"['13,116', '']","['8,873', '']","['202', '']","['3,440', '']","['0', '']","['601', '']","['0', '']"
12713,r553,United States -> Ohio -> Public -> Ohio State U.,United States,Ohio,Public,Ohio State U.,4,"['1,449,188', '']","['694,647', '']","['64,139', '']","['424,124', '']","['155,194', '']","['63,964', '']","['47,120', '']"
12713,r554,United States -> Ohio -> Public -> Ohio U.,United States,Ohio,Public,Ohio U.,4,"['59,877', '']","['21,919', '']","['1,041', '']","['31,828', '']","['3,767', '']","['1,011', '']","['311', '']"
12713,r555,United States -> Ohio -> Public -> U. Akron,United States,Ohio,Public,U. Akron,4,"['21,525', '']","['10,709', '']","['190', '']","['7,434', '']","['1,836', '']","['746', '']","['610', '']"
12713,r556,United States -> Ohio -> Public -> U. Cincinnati,United States,Ohio,Public,U. Cincinnati,4,"['698,642', '']","['391,943', '']","['7,782', '']","['185,586', '']","['49,685', '']","['44,304', '']","['19,342', '']"
12713,r557,United States -> Ohio -> Public -> U. Toledo,United States,Ohio,Public,U. Toledo,4,"['67,656', '']","['37,872', '']","['1,615', '']","['22,250', '']","['2,292', '']","['3,230', '']","['397', '']"
12713,r558,United States -> Ohio -> Public -> Wright State U.,United States,Ohio,Public,Wright State U.,4,"['26,189', '']","['19,081', '']","['1,158', '']","['4,837', '']","['513', '']","['360', '']","['240', '']"
12713,r559,United States -> Ohio -> Public -> Youngstown State U.,United States,Ohio,Public,Youngstown State U.,4,"['3,244', '']","['2,691', '']","['244', '']","['207', '']","['47', '']","['55', '']","['0', '']"
12713,r560,United States -> Ohio -> Private,United States,Ohio,Private,,3,"['788,705', '']","['651,228', '']","['13,284', '']","['82,995', '']","['12,853', '']","['25,395', '']","['2,950', '']"
12713,r561,United States -> Ohio -> Private -> C. Wooster,United States,Ohio,Private,C. Wooster,4,"['2,209', '']","['594', '']","['0', '']","['775', '']","['0', '']","['840', '']","['0', '']"
12713,r562,United States -> Ohio -> Private -> Case Western Reserve U.,United States,Ohio,Private,Case Western Reserve U.,4,"['553,740', '']","['431,736', '']","['11,202', '']","['80,506', '']","['4,659', '']","['23,331', '']","['2,306', '']"
12713,r563,United States -> Ohio -> Private -> Heidelberg U.,United States,Ohio,Private,Heidelberg U.,4,"['1,254', '']","['197', '']","['799', '']","['243', '']","['0', '']","['15', '']","['0', '']"
12713,r564,United States -> Ohio -> Private -> Kenyon C.,United States,Ohio,Private,Kenyon C.,4,"['1,371', '']","['1,092', '']","['0', '']","['147', '']","['0', '']","['132', '']","['0', '']"
12713,r565,United States -> Ohio -> Private -> Oberlin C.,United States,Ohio,Private,Oberlin C.,4,"['1,408', '']","['880', '']","['9', '']","['463', '']","['1', '']","['55', '']","['0', '']"
12713,r566,United States -> Ohio -> Private -> U. Dayton,United States,Ohio,Private,U. Dayton,4,"['228,723', '']","['216,729', '']","['1,274', '']","['861', '']","['8,193', '']","['1,022', '']","['644', '']"
12713,r567,United States -> Oklahoma,United States,Oklahoma,,,2,"['725,008', '']","['306,252', '']","['48,667', '']","['322,017', '']","['32,707', '']","['13,151', '']","['2,214', '']"
12713,r568,United States -> Oklahoma -> Public,United States,Oklahoma,Public,,3,"['700,163', '']","['297,707', '']","['48,361', '']","['313,938', '']","['25,941', '']","['12,002', '']","['2,214', '']"
12713,r569,United States -> Oklahoma -> Public -> Langston U.,United States,Oklahoma,Public,Langston U.,4,"['10,505', '']","['5,473', '']","['19', '']","['4,583', '']","['430', '']","['0', '']","['0', '']"
12713,r570,"United States -> Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",United States,Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",4,"['12,500', '']","['4,773', '']","['40', '']","['7,600', '']","['11', '']","['76', '']","['0', '']"
12713,r571,"United States -> Oklahoma -> Public -> Oklahoma State U., Stillwater",United States,Oklahoma,Public,"Oklahoma State U., Stillwater",4,"['226,498', '']","['64,098', '']","['24,323', '']","['124,314', '']","['12,528', '']","['773', '']","['462', '']"
12713,r572,United States -> Oklahoma -> Public -> U. Central Oklahoma,United States,Oklahoma,Public,U. Central Oklahoma,4,"['7,870', 'i']","['2,071', 'i']","['833', 'i']","['4,867', 'i']","['95', 'i']","['3', 'i']","['1', 'i']"
12713,r573,"United States -> Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",United States,Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",4,"['436,964', '']","['219,964', '']","['22,816', '']","['169,611', '']","['12,753', '']","['10,096', '']","['1,724', '']"
12713,r574,"United States -> Oklahoma -> Public -> U. Oklahoma, Tulsa",United States,Oklahoma,Public,"U. Oklahoma, Tulsa",4,"['5,826', '']","['1,328', '']","['330', '']","['2,963', '']","['124', '']","['1,054', '']","['27', '']"
12713,r575,United States -> Oklahoma -> Private,United States,Oklahoma,Private,,3,"['24,845', '']","['8,545', '']","['306', '']","['8,079', '']","['6,766', '']","['1,149', '']","['0', '']"
12713,r576,United States -> Oklahoma -> Private -> U. Tulsa,United States,Oklahoma,Private,U. Tulsa,4,"['24,845', '']","['8,545', '']","['306', '']","['8,079', '']","['6,766', '']","['1,149', '']","['0', '']"
12713,r577,United States -> Oregon,United States,Oregon,,,2,"['1,095,169', '']","['741,264', '']","['71,247', '']","['112,983', '']","['63,780', '']","['53,905', '']","['51,990', '']"
12713,r578,United States -> Oregon -> Public,United States,Oregon,Public,,3,"['1,072,136', '']","['729,583', '']","['70,104', '']","['104,329', '']","['63,541', '']","['52,739', '']","['51,840', '']"
12713,r579,United States -> Oregon -> Public -> Oregon Health and Science U.,United States,Oregon,Public,Oregon Health and Science U.,4,"['517,742', '']","['374,043', '']","['1,348', '']","['48,537', '']","['53,139', '']","['40,419', '']","['256', '']"
12713,r580,United States -> Oregon -> Public -> Oregon Institute of Technology,United States,Oregon,Public,Oregon Institute of Technology,4,"['5,585', 'i']","['1,375', '']","['3,931', 'i']","['NA', '']","['97', 'i']","['182', 'i']","['0', '']"
12713,r581,United States -> Oregon -> Public -> Oregon State U.,United States,Oregon,Public,Oregon State U.,4,"['337,985', '']","['222,169', '']","['57,839', '']","['30,449', '']","['9,154', '']","['3,260', '']","['15,114', '']"
12713,r582,United States -> Oregon -> Public -> Portland State U.,United States,Oregon,Public,Portland State U.,4,"['46,324', '']","['31,731', '']","['5,312', '']","['5,753', '']","['708', '']","['2,244', '']","['576', '']"
12713,r583,United States -> Oregon -> Public -> U. Oregon,United States,Oregon,Public,U. Oregon,4,"['164,500', '']","['100,265', '']","['1,674', '']","['19,590', '']","['443', '']","['6,634', '']","['35,894', '']"
12713,r584,United States -> Oregon -> Private,United States,Oregon,Private,,3,"['23,033', '']","['11,681', '']","['1,143', '']","['8,654', '']","['239', '']","['1,166', '']","['150', '']"
12713,r585,United States -> Oregon -> Private -> Lewis and Clark C.,United States,Oregon,Private,Lewis and Clark C.,4,"['2,686', '']","['776', '']","['1', '']","['1,590', '']","['0', '']","['319', '']","['0', '']"
12713,r586,United States -> Oregon -> Private -> National U. of Natural Medicine,United States,Oregon,Private,National U. of Natural Medicine,4,"['1,336', '']","['862', '']","['0', '']","['305', '']","['169', '']","['0', '']","['0', '']"
12713,r587,United States -> Oregon -> Private -> Pacific U.,United States,Oregon,Private,Pacific U.,4,"['10,719', '']","['7,133', '']","['1,098', '']","['2,053', '']","['70', '']","['365', '']","['0', '']"
12713,r588,United States -> Oregon -> Private -> Reed C.,United States,Oregon,Private,Reed C.,4,"['6,750', 'i']","['2,420', 'i']","['44', 'i']","['3,745', 'i']","['0', 'i']","['391', 'i']","['150', 'i']"
12713,r589,United States -> Oregon -> Private -> Willamette U.,United States,Oregon,Private,Willamette U.,4,"['1,542', '']","['490', '']","['0', '']","['961', '']","['0', '']","['91', '']","['0', '']"
12713,r590,United States -> Pennsylvania,United States,Pennsylvania,,,2,"['5,954,796', '']","['3,379,254', '']","['124,165', '']","['1,618,486', '']","['380,254', '']","['297,030', '']","['155,607', '']"
12713,r591,United States -> Pennsylvania -> Public,United States,Pennsylvania,Public,,3,"['2,932,663', '']","['1,870,736', '']","['71,081', '']","['673,582', '']","['98,940', '']","['112,351', '']","['105,973', '']"
12713,r592,United States -> Pennsylvania -> Public -> East Stroudsburg U. Pennsylvania,United States,Pennsylvania,Public,East Stroudsburg U. Pennsylvania,4,"['2,928', '']","['909', '']","['1,421', '']","['546', '']","['0', '']","['52', '']","['0', '']"
12713,r593,United States -> Pennsylvania -> Public -> Indiana U. Pennsylvania,United States,Pennsylvania,Public,Indiana U. Pennsylvania,4,"['6,052', '']","['1,702', '']","['532', '']","['3,293', '']","['17', '']","['508', '']","['0', '']"
12713,r594,United States -> Pennsylvania -> Public -> Lincoln U.,United States,Pennsylvania,Public,Lincoln U.,4,"['628', '']","['430', '']","['126', '']","['0', '']","['0', '']","['72', '']","['0', '']"
12713,r595,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Altoona",United States,Pennsylvania,Public,"Pennsylvania State U., Altoona",4,"['1,215', '']","['297', '']","['6', '']","['666', '']","['91', '']","['144', '']","['11', '']"
12713,r596,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Behrend",United States,Pennsylvania,Public,"Pennsylvania State U., Behrend",4,"['7,614', '']","['4,378', '']","['388', '']","['1,823', '']","['708', '']","['308', '']","['9', '']"
12713,r597,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Harrisburg",United States,Pennsylvania,Public,"Pennsylvania State U., Harrisburg",4,"['5,159', '']","['3,045', '']","['887', '']","['742', '']","['178', '']","['303', '']","['4', '']"
12713,r598,"United States -> Pennsylvania -> Public -> Pennsylvania State U., University Park and Hershey Medical Center",United States,Pennsylvania,Public,"Pennsylvania State U., University Park and Hershey Medical Center",4,"['1,206,793', '']","['781,303', '']","['49,379', '']","['265,205', '']","['29,300', '']","['29,539', '']","['52,067', '']"
12713,r599,United States -> Pennsylvania -> Public -> Temple U.,United States,Pennsylvania,Public,Temple U.,4,"['292,029', '']","['154,516', '']","['6,867', '']","['81,497', '']","['25,150', '']","['16,517', '']","['7,482', '']"
12713,r600,"United States -> Pennsylvania -> Public -> U. Pittsburgh, Pittsburgh",United States,Pennsylvania,Public,"U. Pittsburgh, Pittsburgh",4,"['1,398,078', '']","['916,735', '']","['11,421', '']","['315,634', '']","['43,372', '']","['64,516', '']","['46,400', '']"
12713,r601,United States -> Pennsylvania -> Public -> U.S. Army War C.,United States,Pennsylvania,Public,U.S. Army War C.,4,"['6,035', 'i']","['6,035', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12713,r602,United States -> Pennsylvania -> Public -> West Chester U. Pennsylvania,United States,Pennsylvania,Public,West Chester U. Pennsylvania,4,"['6,132', '']","['1,386', '']","['54', '']","['4,176', '']","['124', '']","['392', '']","['0', '']"
12713,r603,United States -> Pennsylvania -> Private,United States,Pennsylvania,Private,,3,"['3,022,133', '']","['1,508,518', '']","['53,084', '']","['944,904', '']","['281,314', '']","['184,679', '']","['49,634', '']"
12713,r604,United States -> Pennsylvania -> Private -> Arcadia U.,United States,Pennsylvania,Private,Arcadia U.,4,"['1,321', '']","['772', '']","['182', '']","['0', '']","['0', '']","['367', '']","['0', '']"
12713,r605,United States -> Pennsylvania -> Private -> Bryn Mawr C.,United States,Pennsylvania,Private,Bryn Mawr C.,4,"['9,039', '']","['1,289', '']","['0', '']","['7,105', '']","['16', '']","['629', '']","['0', '']"
12713,r606,United States -> Pennsylvania -> Private -> Bucknell U.,United States,Pennsylvania,Private,Bucknell U.,4,"['5,887', '']","['2,359', '']","['61', '']","['2,031', '']","['299', '']","['235', '']","['902', '']"
12713,r607,United States -> Pennsylvania -> Private -> Carnegie Mellon U.,United States,Pennsylvania,Private,Carnegie Mellon U.,4,"['484,757', '']","['279,954', '']","['3,623', '']","['128,082', '']","['47,152', '']","['15,669', '']","['10,277', '']"
