table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020
5460,r416,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,415,"['767', '']","['967', '']","['958', '']","['337', '']","['414', '']","['ne', '']","['628', '']","['1,798', '']","['2,474', '']","['3,637', '']","['3,668', '']"
5460,r417,All institutions -> Reed C.,All institutions,Reed C.,2,416,"['1,904', '']","['1,839', '']","['1,837', '']","['2,395', '']","['3,091', '']","['3,050', '']","['3,213', '']","['1,415', '']","['2,607', '']","['3,240', '']","['3,662', '']"
5460,r418,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,417,"['6,799', '']","['4,964', '']","['6,861', '']","['8,835', '']","['5,719', '']","['4,144', '']","['4,979', 'i']","['5,727', '']","['4,145', '']","['4,163', '']","['3,613', '']"
5460,r419,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,418,"['ne', '']","['3,414', 'i']","['1,930', 'i']","['ne', '']","['ne', '']","['3,953', '']","['4,996', '']","['4,330', '']","['4,207', '']","['2,731', '']","['3,609', '']"
5460,r420,All institutions -> Williams C.,All institutions,Williams C.,2,419,"['4,691', '']","['4,165', '']","['4,080', '']","['3,127', '']","['3,213', '']","['4,461', '']","['4,506', '']","['4,393', '']","['4,372', '']","['3,735', '']","['3,549', 'i']"
5460,r421,All institutions -> Touro U.,All institutions,Touro U.,2,420,"['999', '']","['1,196', '']","['1,993', '']","['1,772', '']","['3,067', '']","['3,106', '']","['3,466', '']","['3,122', '']","['3,233', '']","['3,543', '']","['3,539', '']"
5460,r422,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,421,"['3,137', '']","['2,162', '']","['3,151', '']","['2,477', 'i']","['2,089', '']","['1,907', '']","['2,780', '']","['2,988', '']","['3,644', 'i']","['3,517', '']","['3,534', '']"
5460,r423,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,422,"['0', '']","['899', 'i']","['1,034', 'i']","['632', 'i']","['2,472', 'i']","['2,058', 'i']","['1,406', '']","['1,481', '']","['1,684', '']","['2,756', '']","['3,526', '']"
5460,r424,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,423,"['3,529', '']","['3,738', '']","['3,466', '']","['3,637', '']","['3,481', '']","['3,906', '']","['4,169', '']","['3,304', '']","['3,120', '']","['2,968', '']","['3,477', '']"
5460,r425,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,424,"['1,785', '']","['1,934', '']","['2,056', '']","['3,214', '']","['4,916', '']","['3,507', '']","['3,846', '']","['3,094', '']","['3,663', '']","['5,705', '']","['3,473', '']"
5460,r426,All institutions -> U. Baltimore,All institutions,U. Baltimore,2,425,"['3,606', '']","['4,452', '']","['3,894', '']","['3,865', '']","['3,951', '']","['4,091', '']","['5,188', '']","['4,972', '']","['3,794', '']","['3,474', '']","['3,456', '']"
5460,r427,All institutions -> Florida Gulf Coast U.,All institutions,Florida Gulf Coast U.,2,426,"['3,841', '']","['3,611', '']","['3,190', '']","['2,943', '']","['2,150', '']","['1,967', '']","['2,112', '']","['1,888', '']","['1,742', '']","['1,470', '']","['3,454', '']"
5460,r428,All institutions -> Barnard C.,All institutions,Barnard C.,2,427,"['3,240', '']","['3,916', '']","['3,611', '']","['2,893', '']","['2,403', '']","['2,562', '']","['3,103', '']","['3,108', '']","['2,938', '']","['3,539', '']","['3,449', '']"
5460,r429,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,428,"['2,932', 'i']","['3,168', '']","['2,982', '']","['2,242', '']","['2,543', '']","['2,613', '']","['3,847', '']","['4,114', '']","['4,657', '']","['2,594', '']","['3,429', '']"
5460,r430,All institutions -> Philadelphia C. of Osteopathic Medicine,All institutions,Philadelphia C. of Osteopathic Medicine,2,429,"['1,278', '']","['2,401', '']","['1,898', '']","['2,614', '']","['2,209', '']","['2,561', '']","['2,458', '']","['2,969', '']","['3,059', '']","['3,162', '']","['3,360', '']"
5460,r431,"All institutions -> Rutgers, State U. New Jersey, Camden",All institutions,"Rutgers, State U. New Jersey, Camden",2,430,"['2,573', '']","['2,792', '']","['2,278', '']","['4,923', '']","['4,691', '']","['4,440', '']","['4,192', '']","['2,912', '']","['2,050', '']","['1,889', '']","['3,351', '']"
5460,r432,All institutions -> Towson U.,All institutions,Towson U.,2,431,"['3,002', '']","['3,570', '']","['2,529', '']","['2,795', '']","['2,265', '']","['2,200', '']","['1,945', '']","['2,593', '']","['3,033', '']","['3,245', '']","['3,259', '']"
5460,r433,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,432,"['2,155', '']","['2,576', '']","['3,196', '']","['2,067', '']","['1,970', '']","['1,812', '']","['2,635', '']","['3,130', '']","['3,265', '']","['2,996', '']","['3,238', '']"
5460,r434,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,433,"['6,865', '']","['6,819', 'i']","['6,773', '']","['4,727', '']","['3,153', '']","['4,054', '']","['3,267', '']","['3,554', '']","['3,532', '']","['3,713', '']","['3,232', '']"
5460,r435,"All institutions -> California State U., Maritime Academy",All institutions,"California State U., Maritime Academy",2,434,"['ne', '']","['3,005', 'i']","['2,342', '']","['2,180', '']","['1,011', '']","['1,522', '']","['2,205', '']","['1,916', '']","['3,039', '']","['2,959', '']","['3,202', '']"
5460,r436,All institutions -> Stockton U.,All institutions,Stockton U.,2,435,"['ne', '']","['1,226', '']","['609', '']","['ne', '']","['1,155', '']","['1,297', '']","['759', '']","['ne', '']","['2,560', '']","['2,630', '']","['3,198', '']"
5460,r437,All institutions -> Milwaukee School of Engineering,All institutions,Milwaukee School of Engineering,2,436,"['3,944', '']","['4,347', '']","['4,599', '']","['4,351', '']","['4,410', '']","['4,524', '']","['3,930', '']","['3,374', '']","['3,232', '']","['4,026', '']","['3,190', '']"
5460,r438,"All institutions -> U. Washington, Tacoma",All institutions,"U. Washington, Tacoma",2,437,"['106', '']","['142', '']","['261', '']","['23', '']","['1', '']","['1,812', '']","['1,784', '']","['971', '']","['2,105', '']","['3,052', '']","['3,179', '']"
5460,r439,All institutions -> Hope C.,All institutions,Hope C.,2,438,"['3,552', '']","['3,605', '']","['3,320', '']","['3,367', '']","['2,719', '']","['2,932', '']","['2,811', '']","['3,213', '']","['3,011', '']","['2,694', '']","['3,157', '']"
5460,r440,All institutions -> South Carolina State U.,All institutions,South Carolina State U.,2,439,"['7,166', '']","['8,157', 'i']","['9,149', '']","['6,674', 'i']","['7,838', 'i']","['9,002', 'i']","['12,077', 'i']","['13,254', '']","['14,021', 'i']","['3,010', '']","['3,123', 'i']"
5460,r441,All institutions -> Pace U.,All institutions,Pace U.,2,440,"['2,413', '']","['2,709', '']","['3,306', '']","['2,914', '']","['3,570', '']","['3,436', '']","['2,946', '']","['2,847', '']","['2,148', '']","['2,384', '']","['3,077', '']"
5460,r442,All institutions -> MGH Institute of Health Professions,All institutions,MGH Institute of Health Professions,2,441,"['ne', '']","['587', '']","['ne', '']","['ne', '']","['ne', '']","['3,931', '']","['2,228', '']","['1,839', '']","['2,957', '']","['3,494', '']","['3,014', '']"
5460,r443,All institutions -> Murray State U.,All institutions,Murray State U.,2,442,"['3,384', '']","['3,713', '']","['3,341', '']","['2,179', '']","['2,053', '']","['2,341', '']","['2,092', '']","['2,438', '']","['2,860', '']","['3,676', '']","['2,993', '']"
5460,r444,All institutions -> Oregon Institute of Technology,All institutions,Oregon Institute of Technology,2,443,"['ne', '']","['258', '']","['ne', '']","['ne', '']","['ne', '']","['788', '']","['4,027', '']","['3,537', 'i']","['3,145', 'i']","['3,357', 'i']","['2,968', 'i']"
5460,r445,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,444,"['2,322', '']","['2,603', '']","['2,575', '']","['2,189', '']","['1,597', '']","['2,046', '']","['2,794', '']","['2,418', '']","['2,641', '']","['2,226', '']","['2,932', '']"
5460,r446,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,445,"['1,509', '']","['1,697', '']","['1,971', '']","['2,376', '']","['2,392', '']","['2,225', '']","['1,832', '']","['2,200', '']","['2,635', '']","['2,309', '']","['2,930', '']"
5460,r447,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,446,"['1,797', '']","['1,072', '']","['2,001', '']","['2,603', '']","['2,336', '']","['2,091', '']","['2,055', '']","['3,174', '']","['3,798', '']","['3,655', '']","['2,921', '']"
5460,r448,All institutions -> Gallaudet U.,All institutions,Gallaudet U.,2,447,"['4,975', '']","['4,404', '']","['4,305', '']","['4,468', '']","['3,457', '']","['3,543', '']","['4,014', '']","['7,060', '']","['7,046', '']","['3,255', '']","['2,904', '']"
5460,r449,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,448,"['2,077', '']","['3,451', '']","['3,302', '']","['3,395', '']","['3,510', '']","['3,281', '']","['3,559', '']","['3,248', '']","['2,946', '']","['3,601', '']","['2,870', '']"
5460,r450,All institutions -> West Chester U. Pennsylvania,All institutions,West Chester U. Pennsylvania,2,449,"['4,634', 'i']","['7,785', '']","['1,914', '']","['969', '']","['1,294', '']","['2,294', '']","['3,138', '']","['3,302', '']","['3,247', '']","['3,787', '']","['2,862', '']"
5460,r451,"All institutions -> U. Illinois, Springfield",All institutions,"U. Illinois, Springfield",2,450,"['1,808', '']","['1,536', '']","['2,155', '']","['2,205', '']","['1,852', '']","['2,040', '']","['1,293', '']","['2,246', '']","['2,104', '']","['1,727', '']","['2,859', '']"
5460,r452,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,451,"['3,214', '']","['3,830', '']","['3,507', '']","['3,531', '']","['3,088', '']","['3,204', '']","['4,302', '']","['3,706', '']","['3,717', '']","['3,292', '']","['2,850', '']"
5460,r453,All institutions -> Trinity U.,All institutions,Trinity U.,2,452,"['1,387', '']","['1,355', '']","['1,611', '']","['2,815', '']","['2,499', '']","['2,225', '']","['2,096', '']","['2,712', '']","['2,637', '']","['3,185', '']","['2,834', '']"
5460,r454,All institutions -> Alfred U.,All institutions,Alfred U.,2,453,"['4,181', '']","['5,946', '']","['5,377', '']","['6,014', '']","['4,156', '']","['5,064', '']","['3,735', '']","['3,197', '']","['3,628', '']","['5,153', '']","['2,780', '']"
5460,r455,All institutions -> Yeshiva U.,All institutions,Yeshiva U.,2,454,"['314,240', '']","['281,334', '']","['289,027', '']","['271,166', '']","['306,826', '']","['306,174', '']","['46,130', '']","['3,258', '']","['3,302', '']","['2,420', '']","['2,763', '']"
5460,r456,All institutions -> Carleton C.,All institutions,Carleton C.,2,455,"['2,916', '']","['3,081', '']","['3,529', '']","['4,768', '']","['4,426', '']","['2,718', '']","['1,451', '']","['1,794', '']","['1,918', '']","['3,946', '']","['2,758', '']"
5460,r457,All institutions -> Occidental C.,All institutions,Occidental C.,2,456,"['2,154', '']","['1,803', '']","['1,592', '']","['1,634', '']","['2,177', '']","['1,426', '']","['1,907', '']","['1,764', '']","['1,432', '']","['2,458', '']","['2,657', '']"
5460,r458,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,457,"['5,132', '']","['2,854', '']","['2,752', '']","['2,087', '']","['1,998', '']","['2,182', '']","['2,751', '']","['3,755', '']","['3,050', '']","['3,205', '']","['2,620', '']"
5460,r459,"All institutions -> U. South Florida, Saint Petersburg",All institutions,"U. South Florida, Saint Petersburg",2,458,"['659', '']","['364', '']","['559', '']","['1,195', '']","['1,498', '']","['252', '']","['1,093', '']","['2,450', '']","['2,746', '']","['2,689', '']","['2,592', '']"
5460,r460,All institutions -> National Defense U.,All institutions,National Defense U.,2,459,"['ne', '']","['ne', '']","['ne', '']","['4,906', '']","['6,712', '']","['4,832', '']","['5,720', '']","['5,723', '']","['2,219', '']","['2,155', '']","['2,583', '']"
5460,r461,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,460,"['13,340', '']","['12,340', '']","['13,607', '']","['1,927', '']","['2,236', '']","['2,303', '']","['2,372', '']","['2,253', '']","['2,434', '']","['2,577', '']","['2,582', '']"
5460,r462,All institutions -> Pomona C.,All institutions,Pomona C.,2,460,"['2,377', '']","['3,115', '']","['2,694', '']","['3,364', '']","['3,412', '']","['3,234', '']","['3,447', '']","['2,787', '']","['2,425', '']","['2,239', '']","['2,582', '']"
5460,r463,All institutions -> U. Wisconsin-La Crosse,All institutions,U. Wisconsin-La Crosse,2,462,"['3,852', '']","['3,366', 'i']","['2,879', '']","['2,815', '']","['3,121', '']","['2,948', '']","['2,795', '']","['2,840', '']","['3,178', '']","['2,355', '']","['2,570', '']"
5460,r464,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,463,"['3,812', '']","['2,327', '']","['3,082', '']","['2,201', '']","['2,772', '']","['1,654', '']","['2,038', '']","['2,026', '']","['2,182', '']","['2,220', '']","['2,569', '']"
5460,r465,All institutions -> Bowdoin C.,All institutions,Bowdoin C.,2,464,"['2,532', '']","['2,633', '']","['4,277', '']","['4,025', '']","['2,950', '']","['2,873', '']","['3,079', '']","['2,200', '']","['2,506', '']","['2,677', '']","['2,554', '']"
5460,r466,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,465,"['2,147', '']","['1,316', '']","['1,550', '']","['1,758', '']","['1,606', '']","['1,972', '']","['1,409', '']","['2,250', '']","['2,558', '']","['2,428', '']","['2,544', '']"
5460,r467,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,466,"['2,381', '']","['2,364', '']","['2,684', '']","['2,744', '']","['2,657', '']","['2,215', '']","['2,310', '']","['2,643', '']","['2,690', '']","['2,795', '']","['2,540', '']"
5460,r468,"All institutions -> U. Nebraska, Kearney",All institutions,"U. Nebraska, Kearney",2,467,"['1,441', '']","['2,137', '']","['948', '']","['1,234', '']","['1,275', '']","['1,216', '']","['1,588', '']","['3,011', '']","['2,091', '']","['2,636', '']","['2,524', '']"
5460,r469,"All institutions -> U. South Carolina, Aiken",All institutions,"U. South Carolina, Aiken",2,468,"['337', 'i']","['750', '']","['ne', '']","['1,309', '']","['1,133', 'i']","['1,154', '']","['1,445', '']","['2,961', '']","['2,582', '']","['2,145', '']","['2,489', '']"
5460,r470,All institutions -> Dillard U.,All institutions,Dillard U.,2,469,"['3,707', '']","['5,577', 'i']","['7,448', '']","['7,692', '']","['6,907', '']","['9,385', '']","['9,459', '']","['6,943', '']","['6,573', '']","['2,730', '']","['2,487', '']"
5460,r471,All institutions -> Stephen F. Austin State U.,All institutions,Stephen F. Austin State U.,2,470,"['7,536', '']","['4,664', '']","['3,370', '']","['2,877', '']","['3,207', '']","['3,920', '']","['2,968', '']","['2,801', '']","['2,599', '']","['3,241', '']","['2,456', '']"
5460,r472,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,471,"['2,188', '']","['2,214', '']","['1,970', '']","['1,641', '']","['1,867', '']","['1,715', '']","['1,650', '']","['1,517', '']","['1,429', '']","['2,025', '']","['2,411', '']"
5460,r473,All institutions -> U. Northern Colorado,All institutions,U. Northern Colorado,2,472,"['2,029', '']","['1,801', '']","['2,012', '']","['2,174', '']","['3,252', '']","['2,670', '']","['2,866', '']","['3,220', '']","['3,722', '']","['3,157', '']","['2,362', '']"
5460,r474,All institutions -> Western Carolina U.,All institutions,Western Carolina U.,2,473,"['2,353', '']","['1,419', '']","['1,768', '']","['1,011', '']","['1,048', '']","['1,145', '']","['1,305', '']","['1,431', '']","['1,430', '']","['2,518', '']","['2,352', '']"
5460,r475,"All institutions -> U. Louisiana, Monroe",All institutions,"U. Louisiana, Monroe",2,474,"['2,869', '']","['2,801', '']","['2,439', '']","['2,753', '']","['2,267', '']","['1,640', '']","['2,430', '']","['2,297', '']","['2,123', '']","['2,359', '']","['2,349', '']"
5460,r476,All institutions -> Lamar U.,All institutions,Lamar U.,2,475,"['5,316', '']","['4,685', '']","['3,570', '']","['2,564', '']","['2,439', '']","['2,218', '']","['1,824', '']","['3,359', '']","['3,316', '']","['3,196', '']","['2,339', '']"
5460,r477,"All institutions -> Minnesota State U., Mankato",All institutions,"Minnesota State U., Mankato",2,475,"['3,344', '']","['1,990', '']","['1,614', '']","['1,945', '']","['1,798', '']","['1,632', '']","['3,605', '']","['1,849', '']","['2,293', '']","['2,665', '']","['2,339', '']"
