table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023
12729,r395,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,394,"['2,965', '']","['3,292', '']","['3,575', '']","['2,819', '']","['2,498', '']","['3,280', '']","['4,455', '']","['3,796', '']","['3,024', '']","['2,103', '']","['2,399', '']","['1,975', '']","['2,421', '']","['2,899', '']"
12729,r396,All institutions -> Sam Houston State U.,All institutions,Sam Houston State U.,2,395,"['4,887', '']","['2,098', '']","['2,422', '']","['1,729', '']","['1,733', '']","['1,488', '']","['1,830', '']","['1,872', '']","['2,200', '']","['2,316', '']","['2,444', '']","['2,472', '']","['3,216', '']","['2,891', '']"
12729,r397,All institutions -> Occidental C.,All institutions,Occidental C.,2,396,"['644', '']","['898', '']","['1,079', '']","['1,105', '']","['1,365', '']","['853', '']","['1,260', '']","['701', '']","['888', '']","['1,614', '']","['1,567', '']","['2,284', '']","['2,551', 'i']","['2,887', 'i']"
12729,r398,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,397,"['3,494', '']","['1,992', '']","['1,953', '']","['1,641', '']","['1,992', '']","['1,224', '']","['1,634', '']","['1,406', '']","['1,520', '']","['1,266', '']","['1,487', '']","['1,756', '']","['2,249', '']","['2,880', '']"
12729,r399,All institutions -> Troy U.,All institutions,Troy U.,2,398,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,536', '']","['1,341', '']","['2,150', '']","['2,873', '']"
12729,r400,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,399,"['3,406', '']","['2,461', '']","['2,895', '']","['3,130', '']","['3,579', '']","['2,971', '']","['5,065', '']","['3,725', '']","['3,668', '']","['3,447', '']","['4,024', '']","['3,469', '']","['2,915', '']","['2,870', '']"
12729,r401,All institutions -> Amherst C.,All institutions,Amherst C.,2,400,"['966', '']","['1,775', '']","['1,810', 'i']","['1,846', '']","['1,543', '']","['1,835', '']","['1,207', '']","['1,228', '']","['1,630', '']","['2,118', '']","['1,775', '']","['1,375', '']","['2,862', '']","['2,869', '']"
12729,r402,All institutions -> Midwestern U.,All institutions,Midwestern U.,2,401,"['285', '']","['438', '']","['427', '']","['369', '']","['517', '']","['654', '']","['1,060', '']","['1,184', '']","['1,278', '']","['1,045', '']","['936', '']","['1,506', '']","['1,609', '']","['2,862', '']"
12729,r403,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,402,"['499', '']","['1,597', '']","['1,982', '']","['2,146', '']","['2,007', '']","['1,847', '']","['2,267', '']","['2,153', '']","['1,697', '']","['2,343', '']","['1,792', '']","['1,978', '']","['2,132', '']","['2,860', '']"
12729,r404,"All institutions -> Purdue U., Northwest",All institutions,"Purdue U., Northwest",2,403,"['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['na', '']","['2,218', '']","['1,927', '']","['1,513', '']","['1,969', '']","['2,165', '']","['2,621', '']","['2,859', '']"
12729,r405,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,404,"['13,340', '']","['12,340', '']","['13,607', '']","['1,927', '']","['2,236', '']","['2,303', '']","['2,372', '']","['2,253', '']","['2,434', '']","['2,577', '']","['2,582', '']","['2,338', '']","['2,930', '']","['2,848', '']"
12729,r406,All institutions -> West Virginia State U.,All institutions,West Virginia State U.,2,405,"['2,759', '']","['3,193', '']","['3,945', '']","['3,292', '']","['5,646', '']","['5,561', '']","['4,126', '']","['5,072', '']","['5,361', '']","['4,526', '']","['3,993', '']","['4,119', '']","['4,278', '']","['2,800', '']"
12729,r407,All institutions -> Carleton C.,All institutions,Carleton C.,2,406,"['1,643', '']","['2,132', '']","['2,212', '']","['3,326', '']","['3,046', '']","['1,077', '']","['832', '']","['727', '']","['933', '']","['1,891', '']","['1,236', '']","['1,493', '']","['1,907', '']","['2,790', 'i']"
12729,r408,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,407,"['1,367', '']","['1,519', '']","['1,565', '']","['1,505', '']","['1,174', '']","['1,452', '']","['2,202', '']","['1,714', '']","['1,309', '']","['1,262', '']","['1,848', '']","['1,775', '']","['2,053', '']","['2,764', '']"
12729,r409,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,408,"['1,161', '']","['1,181', '']","['1,095', '']","['868', '']","['879', '']","['942', '']","['868', '']","['961', '']","['1,528', '']","['1,666', '']","['1,805', '']","['1,931', '']","['2,416', '']","['2,744', '']"
12729,r410,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,409,"['435', '']","['363', '']","['323', '']","['0', '']","['711', '']","['1,222', '']","['546', '']","['747', '']","['917', '']","['1,800', '']","['1,260', '']","['1,903', '']","['3,145', '']","['2,704', '']"
12729,r411,All institutions -> Youngstown State U.,All institutions,Youngstown State U.,2,410,"['2,067', '']","['3,304', '']","['2,159', '']","['1,825', '']","['1,867', '']","['2,346', '']","['1,083', '']","['3,257', '']","['3,634', '']","['2,878', '']","['3,190', '']","['1,717', '']","['3,464', '']","['2,691', '']"
12729,r412,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,411,"['2,206', '']","['1,259', '']","['679', '']","['691', '']","['688', '']","['736', '']","['825', '']","['850', '']","['724', '']","['810', '']","['539', '']","['1,003', '']","['1,185', '']","['2,689', '']"
12729,r413,"All institutions -> Southern Illinois U., Edwardsville",All institutions,"Southern Illinois U., Edwardsville",2,412,"['4,140', '']","['3,946', '']","['2,808', '']","['2,896', '']","['2,066', '']","['2,111', '']","['3,077', '']","['3,472', '']","['2,907', '']","['2,951', '']","['2,564', '']","['2,800', '']","['2,629', '']","['2,663', '']"
12729,r414,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,413,"['1,466', '']","['1,209', '']","['1,332', '']","['1,668', '']","['1,085', '']","['743', '']","['851', '']","['577', '']","['1,051', '']","['1,359', '']","['1,943', '']","['1,706', '']","['1,725', '']","['2,635', '']"
12729,r415,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,414,"['2,498', '']","['3,592', '']","['5,415', '']","['4,515', '']","['3,071', 'i']","['2,460', 'i']","['1,848', '']","['2,252', '']","['2,237', '']","['2,275', '']","['2,128', '']","['2,020', '']","['2,201', '']","['2,598', '']"
12729,r416,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,415,"['2,245', '']","['2,289', '']","['2,513', '']","['1,760', '']","['1,320', '']","['1,535', '']","['1,736', '']","['2,002', '']","['1,701', '']","['1,558', '']","['1,546', '']","['2,639', '']","['2,248', '']","['2,536', '']"
12729,r417,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,416,"['4,038', '']","['2,238', '']","['1,840', '']","['1,242', '']","['1,108', '']","['1,575', '']","['1,580', '']","['2,287', '']","['1,840', '']","['2,159', '']","['1,701', '']","['1,778', '']","['2,415', '']","['2,494', '']"
12729,r418,All institutions -> National Defense U.,All institutions,National Defense U.,2,416,"['ne', '']","['ne', '']","['ne', '']","['4,906', '']","['6,712', '']","['4,832', '']","['5,720', '']","['5,723', '']","['2,219', '']","['2,155', '']","['2,583', '']","['2,586', '']","['3,420', '']","['2,494', '']"
12729,r419,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,418,"['2,829', '']","['3,336', '']","['3,162', '']","['2,757', '']","['2,567', '']","['2,490', '']","['2,487', '']","['2,073', '']","['1,944', '']","['1,823', '']","['1,688', '']","['2,105', '']","['2,080', '']","['2,469', '']"
12729,r420,All institutions -> Dakota State U.,All institutions,Dakota State U.,2,419,"['ne', '']","['402', '']","['3,555', '']","['831', '']","['908', '']","['765', '']","['1,448', '']","['1,989', '']","['3,273', '']","['3,006', '']","['3,957', '']","['2,603', '']","['3,976', '']","['2,437', '']"
12729,r421,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,420,"['2,978', '']","['2,542', '']","['1,865', '']","['1,857', '']","['1,894', '']","['1,868', '']","['1,747', '']","['2,252', '']","['2,860', '']","['2,293', '']","['2,102', '']","['2,092', 'i']","['2,098', 'i']","['2,374', 'i']"
12729,r422,All institutions -> Haverford C.,All institutions,Haverford C.,2,421,"['2,698', '']","['1,851', '']","['1,478', '']","['1,547', '']","['1,309', '']","['1,476', '']","['972', '']","['1,031', '']","['1,660', '']","['2,339', '']","['2,680', '']","['2,455', '']","['2,722', '']","['2,344', '']"
12729,r423,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,422,"['ne', '']","['1,744', '']","['1,671', '']","['1,227', '']","['1,302', '']","['937', '']","['895', 'i']","['853', 'i']","['811', 'i']","['769', 'i']","['727', 'i']","['685', 'i']","['643', '']","['2,338', '']"
12729,r424,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,423,"['3,375', '']","['3,802', '']","['3,081', '']","['2,194', '']","['932', '']","['1,274', '']","['1,200', '']","['1,005', '']","['1,137', '']","['1,971', '']","['2,520', '']","['2,029', '']","['1,828', '']","['2,315', '']"
12729,r425,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,424,"['2,626', '']","['2,600', '']","['1,514', '']","['1,581', '']","['1,724', '']","['1,489', '']","['1,368', 'i']","['1,317', 'i']","['1,266', '']","['1,403', '']","['1,730', 'i']","['1,696', '']","['2,532', '']","['2,313', '']"
12729,r426,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,425,"['1,476', '']","['1,573', '']","['1,474', '']","['1,239', '']","['1,396', '']","['1,246', '']","['1,061', '']","['1,047', '']","['780', '']","['1,223', '']","['1,415', '']","['2,155', '']","['2,585', '']","['2,277', '']"
12729,r427,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,426,"['2,658', '']","['2,671', '']","['2,689', '']","['2,738', '']","['1,384', 'i']","['1,035', '']","['1,124', '']","['753', '']","['1,072', '']","['1,135', '']","['1,360', '']","['1,528', '']","['2,143', '']","['2,247', '']"
12729,r428,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,427,"['325', '']","['511', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,284', '']","['1,228', '']","['1,730', '']","['2,053', '']","['2,245', '']"
12729,r429,All institutions -> Texas Woman's U.,All institutions,Texas Woman's U.,2,428,"['822', '']","['942', '']","['1,058', '']","['588', '']","['423', '']","['299', '']","['573', '']","['407', '']","['326', '']","['677', '']","['882', '']","['1,009', '']","['1,494', '']","['2,240', '']"
12729,r430,All institutions -> Clark U.,All institutions,Clark U.,2,429,"['3,243', '']","['3,776', '']","['2,970', '']","['2,649', '']","['2,643', '']","['2,297', '']","['1,930', '']","['2,465', '']","['2,949', '']","['3,489', '']","['3,350', '']","['2,754', '']","['2,500', '']","['2,235', '']"
12729,r431,All institutions -> U. New Haven,All institutions,U. New Haven,2,430,"['ne', '']","['199', '']","['235', '']","['728', '']","['344', 'i']","['183', '']","['2,157', '']","['474', '']","['3,853', '']","['2,786', '']","['1,440', '']","['2,069', '']","['2,447', '']","['2,227', '']"
12729,r432,All institutions -> Dine C.,All institutions,Dine C.,2,431,"['ne', '']","['911', 'i']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,238', '']","['1,126', '']","['347', '']","['ne', '']","['2,091', '']","['2,224', '']"
12729,r433,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,432,"['901', '']","['1,005', '']","['1,115', '']","['1,203', '']","['1,261', '']","['1,352', '']","['1,393', '']","['1,402', '']","['1,343', '']","['1,367', '']","['1,011', '']","['1,329', '']","['1,612', '']","['2,213', '']"
12729,r434,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,433,"['960', '']","['683', '']","['565', '']","['292', '']","['147', '']","['169', '']","['160', '']","['129', '']","['163', '']","['261', '']","['775', '']","['652', '']","['2,122', '']","['2,196', '']"
12729,r435,All institutions -> Reed C.,All institutions,Reed C.,2,434,"['796', '']","['772', '']","['678', '']","['897', '']","['1,092', '']","['1,638', '']","['1,690', '']","['415', '']","['1,065', '']","['1,423', '']","['1,635', '']","['1,735', 'i']","['1,921', 'i']","['2,173', 'i']"
12729,r436,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,435,"['ne', '']","['496', '']","['ne', '']","['ne', '']","['ne', '']","['1,392', '']","['1,410', '']","['1,581', '']","['1,759', '']","['1,934', '']","['3,038', '']","['3,090', '']","['2,199', '']","['2,127', '']"
12729,r437,All institutions -> Trinity U.,All institutions,Trinity U.,2,436,"['964', '']","['1,046', '']","['1,222', '']","['1,989', '']","['1,535', '']","['1,151', '']","['956', '']","['977', '']","['1,116', '']","['878', '']","['1,195', '']","['1,078', '']","['1,345', '']","['2,104', '']"
12729,r438,"All institutions -> California State U., East Bay",All institutions,"California State U., East Bay",2,437,"['643', '']","['921', '']","['536', '']","['310', '']","['ne', '']","['ne', '']","['479', '']","['ne', '']","['ne', '']","['ne', '']","['1,018', '']","['1,431', '']","['2,382', '']","['2,101', '']"
12729,r439,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,438,"['4,455', '']","['3,752', 'i']","['3,049', '']","['2,131', '']","['1,740', 'i']","['1,349', 'i']","['957', 'i']","['1,266', 'i']","['1,575', 'i']","['1,884', 'i']","['2,193', '']","['1,776', '']","['1,235', '']","['2,079', '']"
12729,r440,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,439,"['77', '']","['525', '']","['330', '']","['203', '']","['ne', '']","['223', '']","['228', '']","['595', '']","['1,215', '']","['2,332', '']","['1,809', '']","['1,899', 'i']","['1,940', 'i']","['2,075', 'i']"
12729,r441,All institutions -> Lamar U.,All institutions,Lamar U.,2,440,"['4,184', '']","['3,959', '']","['3,057', '']","['1,604', '']","['1,118', '']","['297', '']","['218', '']","['917', '']","['1,280', '']","['1,604', '']","['1,157', '']","['1,157', '']","['625', '']","['2,066', '']"
12729,r442,All institutions -> Murray State U.,All institutions,Murray State U.,2,441,"['2,074', '']","['2,471', '']","['1,904', '']","['816', '']","['601', '']","['793', '']","['555', '']","['1,200', '']","['1,587', '']","['2,607', '']","['1,911', '']","['2,641', '']","['2,161', '']","['2,058', '']"
12729,r443,All institutions -> Christopher Newport U.,All institutions,Christopher Newport U.,2,442,"['1,035', '']","['1,587', '']","['1,230', '']","['1,083', '']","['1,263', '']","['938', '']","['779', '']","['859', '']","['1,068', '']","['1,285', '']","['1,347', '']","['1,487', '']","['1,674', '']","['2,053', '']"
12729,r444,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,443,"['2,663', '']","['1,652', '']","['1,849', '']","['2,180', '']","['2,127', '']","['1,707', '']","['1,004', 'i']","['830', '']","['2,313', '']","['2,785', '']","['2,206', '']","['2,251', '']","['1,289', '']","['1,993', '']"
12729,r445,All institutions -> Bowie State U.,All institutions,Bowie State U.,2,444,"['ne', '']","['1,910', '']","['1,739', '']","['1,422', '']","['1,761', '']","['1,497', '']","['1,507', '']","['987', '']","['1,100', '']","['876', '']","['1,368', '']","['980', '']","['3,112', '']","['1,977', '']"
12729,r446,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,445,"['2,049', '']","['2,594', '']","['2,038', '']","['2,004', '']","['1,457', '']","['1,633', '']","['2,320', '']","['1,521', '']","['1,762', '']","['1,619', '']","['1,748', '']","['1,443', '']","['1,956', '']","['1,968', '']"
12729,r447,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,446,"['637', '']","['727', '']","['641', '']","['1,721', '']","['1,140', '']","['1,854', '']","['1,662', '']","['2,416', '']","['3,243', '']","['4,245', '']","['4,244', '']","['3,167', '']","['1,675', '']","['1,967', '']"
12729,r448,All institutions -> Alfred U.,All institutions,Alfred U.,2,447,"['1,645', '']","['1,964', '']","['1,625', '']","['1,447', '']","['1,310', '']","['1,305', '']","['1,318', '']","['883', '']","['1,403', '']","['1,580', '']","['947', '']","['939', '']","['1,008', '']","['1,958', '']"
