table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022
10116,r394,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,393,"['2,658', '']","['2,671', '']","['2,689', '']","['4,235', '']","['3,381', 'i']","['2,527', '']","['2,215', '']","['1,238', '']","['1,354', '']","['1,261', '']","['1,433', '']","['2,001', '']","['3,156', '']"
10116,r395,All institutions -> Western Kentucky U.,All institutions,Western Kentucky U.,2,394,"['6,866', '']","['6,210', '']","['5,712', '']","['4,279', '']","['3,383', '']","['3,450', '']","['4,018', '']","['3,808', '']","['3,162', '']","['3,391', '']","['3,265', '']","['2,348', '']","['3,127', '']"
10116,r396,All institutions -> New York Institute of Technology,All institutions,New York Institute of Technology,2,395,"['250', '']","['494', '']","['1,339', '']","['2,527', '']","['3,504', '']","['2,375', '']","['1,607', '']","['984', '']","['1,501', '']","['3,135', '']","['1,542', '']","['1,988', '']","['2,988', '']"
10116,r397,All institutions -> Alabama State U.,All institutions,Alabama State U.,2,396,"['13,340', '']","['12,340', '']","['13,607', '']","['1,927', '']","['2,236', '']","['2,303', '']","['2,372', '']","['2,253', '']","['2,434', '']","['2,577', '']","['2,582', '']","['2,338', '']","['2,930', '']"
10116,r398,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,397,"['952', '']","['1,583', '']","['1,470', '']","['1,311', '']","['1,400', '']","['1,222', '']","['1,700', '']","['1,543', '']","['1,982', 'i']","['2,421', '']","['2,295', '']","['2,234', '']","['2,916', '']"
10116,r399,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,398,"['3,677', '']","['2,496', '']","['2,902', '']","['3,135', '']","['3,579', '']","['2,980', '']","['5,197', '']","['3,815', '']","['3,947', '']","['3,602', '']","['4,441', '']","['3,469', '']","['2,915', '']"
10116,r400,All institutions -> U. San Diego,All institutions,U. San Diego,2,399,"['1,352', '']","['1,184', '']","['1,903', '']","['2,066', '']","['2,451', '']","['1,836', '']","['2,152', '']","['2,299', '']","['2,397', '']","['2,511', '']","['2,398', '']","['2,554', '']","['2,911', '']"
10116,r401,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,400,"['690', '']","['559', '']","['ne', '']","['1,800', '']","['1,581', '']","['964', '']","['630', '']","['ne', '']","['ne', '']","['ne', '']","['936', '']","['2,212', '']","['2,889', '']"
10116,r402,All institutions -> James Madison U.,All institutions,James Madison U.,2,401,"['5,563', '']","['5,218', '']","['6,476', '']","['4,617', '']","['3,017', '']","['2,418', '']","['2,203', '']","['2,273', '']","['1,879', '']","['2,717', '']","['2,609', '']","['2,379', '']","['2,884', '']"
10116,r403,All institutions -> Amherst C.,All institutions,Amherst C.,2,402,"['1,102', '']","['1,992', '']","['1,988', 'i']","['1,985', '']","['1,543', '']","['1,835', '']","['1,207', '']","['1,228', '']","['1,630', '']","['2,118', '']","['1,775', '']","['1,375', '']","['2,862', '']"
10116,r404,All institutions -> Towson U.,All institutions,Towson U.,2,403,"['1,806', '']","['2,630', '']","['1,771', '']","['2,015', '']","['2,268', '']","['2,020', '']","['1,616', '']","['1,599', '']","['2,133', '']","['2,144', '']","['2,010', '']","['1,758', '']","['2,844', '']"
10116,r405,All institutions -> Loyola Marymount U.,All institutions,Loyola Marymount U.,2,404,"['1,731', '']","['2,815', '']","['1,222', '']","['1,357', '']","['1,142', '']","['819', '']","['707', '']","['883', '']","['1,040', '']","['1,185', '']","['1,105', '']","['2,170', '']","['2,824', '']"
10116,r406,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,405,"['6,504', '']","['6,613', '']","['6,304', '']","['5,946', '']","['6,407', '']","['6,147', '']","['6,290', '']","['4,866', '']","['2,937', '']","['2,705', '']","['2,743', '']","['2,492', '']","['2,807', '']"
10116,r407,All institutions -> Haverford C.,All institutions,Haverford C.,2,406,"['2,715', '']","['1,851', '']","['1,478', '']","['1,547', '']","['1,309', '']","['1,476', '']","['972', '']","['1,031', '']","['1,665', '']","['2,343', '']","['2,680', '']","['2,455', '']","['2,722', '']"
10116,r408,All institutions -> Pacific U.,All institutions,Pacific U.,2,407,"['845', '']","['242', '']","['1,767', '']","['1,674', '']","['1,137', '']","['962', '']","['1,419', '']","['4,058', '']","['2,637', '']","['3,917', '']","['2,596', '']","['2,072', '']","['2,672', '']"
10116,r409,All institutions -> Hawaii Pacific U.,All institutions,Hawaii Pacific U.,2,408,"['ne', '']","['1,261', '']","['1,145', '']","['850', '']","['1,116', '']","['789', '']","['2,071', '']","['1,921', '']","['1,905', '']","['1,809', '']","['1,699', '']","['1,741', '']","['2,667', '']"
10116,r410,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,409,"['637', '']","['727', '']","['641', '']","['1,721', '']","['1,140', '']","['1,875', '']","['1,689', '']","['2,466', '']","['3,243', '']","['4,376', '']","['4,486', '']","['3,827', '']","['2,665', '']"
10116,r411,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,410,"['3,494', '']","['2,019', '']","['2,074', '']","['1,668', '']","['2,039', '']","['1,226', '']","['1,634', '']","['1,468', '']","['1,592', '']","['1,333', '']","['1,522', '']","['1,930', '']","['2,660', '']"
10116,r412,All institutions -> Long Island U.,All institutions,Long Island U.,2,411,"['630', 'i']","['681', 'i']","['666', 'i']","['655', '']","['ne', '']","['ne', '']","['852', '']","['1,615', '']","['1,929', '']","['1,839', '']","['1,349', '']","['2,686', '']","['2,652', '']"
10116,r413,All institutions -> Occidental C.,All institutions,Occidental C.,2,412,"['665', '']","['904', '']","['1,079', '']","['1,105', '']","['1,365', '']","['853', '']","['1,260', '']","['701', '']","['901', '']","['1,614', '']","['1,567', '']","['2,348', '']","['2,622', 'i']"
10116,r414,All institutions -> Georgia Southern U.,All institutions,Georgia Southern U.,2,413,"['2,077', '']","['1,530', '']","['1,359', '']","['2,092', '']","['3,247', '']","['3,004', '']","['2,695', '']","['2,978', '']","['1,805', '']","['1,780', '']","['1,790', '']","['3,373', '']","['2,605', '']"
10116,r415,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,414,"['1,367', '']","['1,770', '']","['1,789', '']","['1,608', '']","['1,176', '']","['1,531', '']","['2,312', '']","['1,851', '']","['1,442', '']","['1,846', '']","['2,405', '']","['2,322', '']","['2,600', '']"
10116,r416,All institutions -> Northern Kentucky U.,All institutions,Northern Kentucky U.,2,415,"['1,476', '']","['1,595', '']","['1,483', '']","['1,240', '']","['1,418', '']","['1,342', '']","['1,133', '']","['1,109', '']","['890', '']","['1,316', '']","['1,462', '']","['2,156', '']","['2,596', '']"
10116,r417,All institutions -> Fort Lewis C.,All institutions,Fort Lewis C.,2,416,"['340', '']","['511', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,284', '']","['1,228', '']","['1,746', '']","['2,590', '']"
10116,r418,All institutions -> Appalachian State U.,All institutions,Appalachian State U.,2,417,"['1,813', '']","['2,586', '']","['2,287', '']","['1,731', '']","['2,198', '']","['1,796', '']","['1,896', '']","['2,630', '']","['1,922', '']","['1,332', '']","['1,469', '']","['1,694', '']","['2,567', '']"
10116,r419,All institutions -> Winthrop U.,All institutions,Winthrop U.,2,418,"['ne', '']","['3,440', '']","['5,243', '']","['7,451', '']","['7,955', '']","['5,802', '']","['1,178', '']","['1,189', '']","['1,419', '']","['1,438', '']","['1,563', '']","['1,495', '']","['2,542', '']"
10116,r420,All institutions -> Bucknell U.,All institutions,Bucknell U.,2,419,"['2,745', '']","['2,747', '']","['1,540', '']","['1,590', '']","['1,725', '']","['1,489', '']","['1,436', 'i']","['1,383', 'i']","['1,329', '']","['1,764', '']","['1,730', 'i']","['1,696', '']","['2,539', '']"
10116,r421,All institutions -> Spelman C.,All institutions,Spelman C.,2,419,"['2,740', '']","['1,833', '']","['1,874', '']","['1,366', '']","['1,185', '']","['1,035', '']","['1,291', '']","['1,227', '']","['1,673', '']","['2,004', '']","['2,136', '']","['1,886', '']","['2,539', '']"
10116,r422,"All institutions -> U. Michigan, Dearborn",All institutions,"U. Michigan, Dearborn",2,421,"['2,932', '']","['4,305', '']","['2,992', '']","['3,300', '']","['2,901', '']","['1,844', '']","['2,172', '']","['1,930', '']","['1,448', '']","['1,850', '']","['2,264', '']","['2,366', '']","['2,537', '']"
10116,r423,"All institutions -> CUNY, Graduate Center",All institutions,"CUNY, Graduate Center",2,422,"['4,901', '']","['3,462', '']","['3,191', '']","['2,827', '']","['2,310', '']","['2,106', '']","['1,796', 'i']","['1,485', '']","['2,592', '']","['3,009', '']","['2,561', '']","['2,496', '']","['2,535', '']"
10116,r424,All institutions -> Pace U.,All institutions,Pace U.,2,423,"['627', '']","['952', '']","['1,476', '']","['1,054', '']","['1,212', '']","['1,681', '']","['2,845', '']","['2,423', '']","['2,117', '']","['2,579', '']","['2,997', '']","['2,536', '']","['2,534', '']"
10116,r425,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,424,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['3,767', '']","['4,063', '']","['2,523', '']"
10116,r426,All institutions -> Saint Joseph's U.,All institutions,Saint Joseph's U.,2,425,"['1,368', '']","['1,087', '']","['835', '']","['700', '']","['468', '']","['526', '']","['476', '']","['239', '']","['252', '']","['373', '']","['1,047', '']","['1,158', '']","['2,520', '']"
10116,r427,All institutions -> Clark U.,All institutions,Clark U.,2,426,"['3,243', '']","['3,801', '']","['3,141', '']","['2,848', '']","['2,751', '']","['2,515', '']","['2,002', '']","['2,513', '']","['2,962', '']","['3,495', '']","['3,350', '']","['2,754', '']","['2,500', '']"
10116,r428,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,427,"['1,274', '']","['1,263', '']","['1,185', '']","['872', '']","['883', '']","['992', '']","['940', '']","['1,020', '']","['1,612', '']","['1,666', '']","['1,805', '']","['1,950', '']","['2,456', '']"
10116,r429,All institutions -> U. New Haven,All institutions,U. New Haven,2,428,"['ne', '']","['1,592', '']","['2,471', '']","['1,400', '']","['954', 'i']","['507', '']","['2,157', '']","['548', '']","['3,853', '']","['2,786', '']","['1,440', '']","['2,069', '']","['2,447', '']"
10116,r430,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,429,"['4,038', '']","['2,242', '']","['1,840', '']","['1,263', '']","['1,113', '']","['1,575', '']","['1,580', '']","['2,297', '']","['1,840', '']","['2,159', '']","['1,701', '']","['1,778', '']","['2,429', '']"
10116,r431,"All institutions -> California State Polytechnic U., Humboldt",All institutions,"California State Polytechnic U., Humboldt",2,430,"['3,024', '']","['3,292', '']","['3,588', '']","['2,829', '']","['2,504', '']","['3,280', '']","['4,455', '']","['3,796', '']","['3,024', '']","['2,103', '']","['2,399', '']","['1,975', '']","['2,421', '']"
10116,r432,All institutions -> Smith C.,All institutions,Smith C.,2,431,"['2,843', '']","['3,159', '']","['2,690', '']","['2,853', '']","['3,042', '']","['3,575', '']","['2,634', '']","['3,449', '']","['3,305', '']","['2,892', '']","['2,650', '']","['2,433', '']","['2,403', '']"
10116,r433,All institutions -> Eastern Michigan U.,All institutions,Eastern Michigan U.,2,432,"['9,088', '']","['7,916', '']","['7,374', '']","['2,428', '']","['1,031', '']","['1,482', '']","['1,627', '']","['1,474', '']","['1,522', '']","['2,135', '']","['2,598', '']","['2,237', '']","['2,346', '']"
10116,r434,All institutions -> Saginaw Valley State U.,All institutions,Saginaw Valley State U.,2,433,"['77', '']","['525', '']","['334', '']","['203', '']","['ne', '']","['223', '']","['237', '']","['621', '']","['1,227', '']","['2,339', '']","['1,809', '']","['1,899', 'i']","['2,341', 'i']"
10116,r435,"All institutions -> Texas Tech U., Health Sciences Center, El Paso",All institutions,"Texas Tech U., Health Sciences Center, El Paso",2,434,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['5,352', '']","['2,893', '']","['3,064', '']","['2,410', '']","['2,532', '']","['2,279', '']","['1,703', '']","['1,831', '']","['2,339', '']"
10116,r436,All institutions -> Tougaloo C.,All institutions,Tougaloo C.,2,435,"['2,978', '']","['2,753', '']","['2,613', '']","['2,639', '']","['2,285', '']","['2,689', '']","['2,473', '']","['3,030', '']","['3,173', '']","['3,380', '']","['2,102', '']","['2,092', 'i']","['2,336', 'i']"
10116,r437,"All institutions -> California State U., Chico",All institutions,"California State U., Chico",2,436,"['1,502', '']","['1,317', '']","['1,345', '']","['1,682', '']","['1,169', '']","['854', '']","['933', '']","['581', '']","['1,060', '']","['1,864', '']","['2,520', '']","['2,258', '']","['2,312', '']"
10116,r438,All institutions -> Troy U.,All institutions,Troy U.,2,437,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['1,591', '']","['1,488', '']","['2,296', '']"
10116,r439,All institutions -> Middlebury C.,All institutions,Middlebury C.,2,438,"['2,245', '']","['2,289', '']","['2,513', '']","['1,856', '']","['1,351', '']","['1,535', '']","['1,736', '']","['2,002', '']","['1,774', '']","['1,558', '']","['1,546', '']","['2,639', '']","['2,281', '']"
10116,r440,All institutions -> Northeastern Illinois U.,All institutions,Northeastern Illinois U.,2,439,"['448', '']","['311', '']","['ne', '']","['ne', '']","['588', '']","['ne', '']","['ne', '']","['1,403', '']","['2,442', '']","['2,478', '']","['2,018', '']","['1,913', '']","['2,224', '']"
10116,r441,All institutions -> U. Southern Maine,All institutions,U. Southern Maine,2,440,"['9,137', '']","['7,752', '']","['5,490', '']","['4,582', '']","['3,821', 'i']","['3,060', 'i']","['2,299', '']","['2,252', '']","['2,362', '']","['2,551', '']","['2,231', '']","['2,020', '']","['2,201', '']"
10116,r442,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,441,"['ne', '']","['496', '']","['ne', '']","['ne', '']","['ne', '']","['1,392', '']","['1,410', '']","['1,581', '']","['1,759', '']","['1,934', '']","['3,038', '']","['3,090', '']","['2,199', '']"
10116,r443,All institutions -> Murray State U.,All institutions,Murray State U.,2,442,"['2,074', '']","['2,471', '']","['1,904', '']","['816', '']","['612', '']","['798', '']","['564', '']","['1,200', '']","['1,587', '']","['2,639', '']","['1,929', '']","['2,721', '']","['2,176', '']"
10116,r444,All institutions -> Reed C.,All institutions,Reed C.,2,443,"['796', '']","['772', '']","['678', '']","['897', '']","['1,125', '']","['1,638', '']","['1,690', '']","['415', '']","['1,065', '']","['1,423', '']","['1,806', '']","['1,916', 'i']","['2,139', 'i']"
10116,r445,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,444,"['1,460', '']","['2,294', '']","['2,182', '']","['2,347', '']","['2,094', '']","['1,961', '']","['2,297', '']","['2,154', '']","['1,697', '']","['2,343', '']","['1,881', '']","['1,995', '']","['2,132', '']"
10116,r446,All institutions -> West Texas A&M U.,All institutions,West Texas A&M U.,2,445,"['2,100', '']","['1,347', '']","['1,802', '']","['1,315', '']","['1,551', '']","['1,860', '']","['1,735', '']","['1,338', '']","['1,329', '']","['1,565', '']","['1,542', '']","['2,195', '']","['2,123', '']"
10116,r447,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,446,"['2,206', '']","['2,182', '']","['2,660', '']","['1,967', '']","['2,577', '']","['2,119', '']","['2,149', '']","['1,471', '']","['1,275', '']","['1,296', '']","['997', '']","['1,266', '']","['2,118', '']"
10116,r448,All institutions -> Seton Hall U.,All institutions,Seton Hall U.,2,447,"['2,206', '']","['2,681', '']","['1,667', '']","['1,694', '']","['1,801', '']","['1,919', '']","['1,975', '']","['1,982', '']","['3,551', '']","['3,982', '']","['2,725', '']","['2,137', '']","['2,092', '']"
