table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
5457,r522,United States -> North Carolina -> Public -> North Carolina Central U.,United States,North Carolina,Public,North Carolina Central U.,4,"['1,734', '']","['1,234', '']","['10', '']","['490', '']","['0', '']","['663', '']","['397', '']","['10', '']","['256', '']","['0', '']"
5457,r523,United States -> North Carolina -> Public -> North Carolina State U.,United States,North Carolina,Public,North Carolina State U.,4,"['38,867', 'i']","['32,631', 'i']","['3,670', 'i']","['1,640', 'i']","['926', 'i']","['30,030', 'i']","['29,604', '']","['114', 'i']","['112', 'i']","['200', 'i']"
5457,r524,"United States -> North Carolina -> Public -> U. North Carolina, Asheville",United States,North Carolina,Public,"U. North Carolina, Asheville",4,"['1,099', '']","['943', '']","['2', '']","['75', '']","['79', '']","['986', '']","['872', '']","['0', '']","['58', '']","['56', '']"
5457,r525,"United States -> North Carolina -> Public -> U. North Carolina, Chapel Hill",United States,North Carolina,Public,"U. North Carolina, Chapel Hill",4,"['136,715', '']","['69,929', '']","['12,904', '']","['20,306', '']","['33,576', '']","['118,950', '']","['59,048', '']","['12,066', '']","['14,608', '']","['33,228', '']"
5457,r526,"United States -> North Carolina -> Public -> U. North Carolina, Charlotte",United States,North Carolina,Public,"U. North Carolina, Charlotte",4,"['7,237', '']","['3,192', '']","['2,106', '']","['206', '']","['1,733', '']","['7,030', '']","['3,166', '']","['1,926', '']","['206', '']","['1,732', '']"
5457,r527,"United States -> North Carolina -> Public -> U. North Carolina, general administration",United States,North Carolina,Public,"U. North Carolina, general administration",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5457,r528,"United States -> North Carolina -> Public -> U. North Carolina, Greensboro",United States,North Carolina,Public,"U. North Carolina, Greensboro",4,"['5,511', '']","['3,666', '']","['0', '']","['101', '']","['1,744', '']","['5,511', '']","['3,666', '']","['0', '']","['101', '']","['1,744', '']"
5457,r529,"United States -> North Carolina -> Public -> U. North Carolina, Wilmington",United States,North Carolina,Public,"U. North Carolina, Wilmington",4,"['3,276', '']","['1,395', '']","['940', '']","['35', '']","['906', '']","['2,550', '']","['1,126', '']","['852', '']","['13', '']","['559', '']"
5457,r530,United States -> North Carolina -> Public -> Western Carolina U.,United States,North Carolina,Public,Western Carolina U.,4,"['278', '']","['173', '']","['0', '']","['70', '']","['35', '']","['278', '']","['173', '']","['0', '']","['70', '']","['35', '']"
5457,r531,United States -> North Carolina -> Public -> Winston-Salem State U.,United States,North Carolina,Public,Winston-Salem State U.,4,"['391', '']","['391', '']","['0', '']","['0', '']","['0', '']","['391', '']","['391', '']","['0', '']","['0', '']","['0', '']"
5457,r532,United States -> North Carolina -> Private,United States,North Carolina,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r533,United States -> North Carolina -> Private -> Davidson C.,United States,North Carolina,Private,Davidson C.,4,"['77', '']","['77', '']","['0', '']","['0', '']","['0', '']","['77', '']","['77', '']","['0', '']","['0', '']","['0', '']"
5457,r534,United States -> North Carolina -> Private -> Duke U.,United States,North Carolina,Private,Duke U.,4,"['116,116', 'i']","['74,083', 'i']","['12,943', 'i']","['21,313', 'i']","['7,777', 'i']","['102,397', '']","['67,976', '']","['10,445', '']","['18,013', '']","['5,963', '']"
5457,r535,United States -> North Carolina -> Private -> Elon U.,United States,North Carolina,Private,Elon U.,4,"['56', '']","['56', '']","['0', '']","['0', '']","['0', '']","['41', '']","['41', '']","['0', '']","['0', '']","['0', '']"
5457,r536,United States -> North Carolina -> Private -> Johnson C. Smith U.,United States,North Carolina,Private,Johnson C. Smith U.,4,"['110', '']","['0', '']","['10', '']","['100', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
5457,r537,United States -> North Carolina -> Private -> Wake Forest U.,United States,North Carolina,Private,Wake Forest U.,4,"['57,726', '']","['40,054', '']","['679', '']","['10,847', '']","['6,146', '']","['37,461', '']","['19,975', '']","['679', '']","['10,661', '']","['6,146', '']"
5457,r538,United States -> North Dakota,United States,North Dakota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r539,United States -> North Dakota -> Public,United States,North Dakota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r540,United States -> North Dakota -> Public -> North Dakota State U.,United States,North Dakota,Public,North Dakota State U.,4,"['8,472', '']","['3,368', '']","['684', '']","['250', '']","['4,170', '']","['8,149', '']","['3,160', '']","['627', '']","['231', '']","['4,131', '']"
5457,r541,United States -> North Dakota -> Public -> U. North Dakota,United States,North Dakota,Public,U. North Dakota,4,"['8,795', '']","['3,828', '']","['2,483', '']","['600', '']","['1,884', '']","['8,237', '']","['3,827', '']","['2,051', '']","['567', '']","['1,792', '']"
5457,r542,United States -> Ohio,United States,Ohio,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r543,United States -> Ohio -> Public,United States,Ohio,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r544,United States -> Ohio -> Public -> Air Force Institute of Technology,United States,Ohio,Public,Air Force Institute of Technology,4,"['437', '']","['143', '']","['294', '']","['0', '']","['0', '']","['437', '']","['143', '']","['294', '']","['0', '']","['0', '']"
5457,r545,United States -> Ohio -> Public -> Bowling Green State U.,United States,Ohio,Public,Bowling Green State U.,4,"['1,693', '']","['823', '']","['73', '']","['593', '']","['204', '']","['1,321', '']","['570', '']","['32', '']","['563', '']","['156', '']"
5457,r546,United States -> Ohio -> Public -> Central State U.,United States,Ohio,Public,Central State U.,4,"['63', '']","['63', '']","['0', '']","['0', '']","['0', '']","['63', '']","['63', '']","['0', '']","['0', '']","['0', '']"
5457,r547,United States -> Ohio -> Public -> Cleveland State U.,United States,Ohio,Public,Cleveland State U.,4,"['547', '']","['515', '']","['0', '']","['32', '']","['0', '']","['529', '']","['515', '']","['0', '']","['14', '']","['0', '']"
5457,r548,United States -> Ohio -> Public -> Kent State U.,United States,Ohio,Public,Kent State U.,4,"['3,914', '']","['1,575', '']","['499', '']","['598', '']","['1,242', '']","['3,482', '']","['1,364', '']","['495', '']","['419', '']","['1,204', '']"
5457,r549,United States -> Ohio -> Public -> Miami U.,United States,Ohio,Public,Miami U.,4,"['3,160', '']","['1,873', '']","['551', '']","['271', '']","['465', '']","['3,021', '']","['1,813', '']","['548', '']","['195', '']","['465', '']"
5457,r550,United States -> Ohio -> Public -> Northeast Ohio Medical U.,United States,Ohio,Public,Northeast Ohio Medical U.,4,"['700', '']","['373', '']","['95', '']","['232', '']","['0', '']","['615', '']","['368', '']","['49', '']","['198', '']","['0', '']"
5457,r551,United States -> Ohio -> Public -> Ohio State U.,United States,Ohio,Public,Ohio State U.,4,"['133,404', '']","['42,235', '']","['17,244', '']","['24,604', '']","['49,321', '']","['117,016', '']","['37,884', '']","['11,501', '']","['19,508', '']","['48,123', '']"
5457,r552,United States -> Ohio -> Public -> Ohio U.,United States,Ohio,Public,Ohio U.,4,"['4,251', '']","['1,281', '']","['1,290', '']","['69', '']","['1,611', '']","['3,791', '']","['1,171', '']","['1,056', '']","['69', '']","['1,495', '']"
5457,r553,United States -> Ohio -> Public -> U. Akron,United States,Ohio,Public,U. Akron,4,"['4,048', '']","['1,031', '']","['2,309', '']","['429', '']","['279', '']","['3,853', '']","['975', '']","['2,217', '']","['402', '']","['259', '']"
5457,r554,United States -> Ohio -> Public -> U. Cincinnati,United States,Ohio,Public,U. Cincinnati,4,"['55,296', '']","['32,403', '']","['5,124', '']","['15,630', '']","['2,139', '']","['47,032', '']","['29,640', '']","['4,885', '']","['10,468', '']","['2,039', '']"
5457,r555,United States -> Ohio -> Public -> U. Toledo,United States,Ohio,Public,U. Toledo,4,"['7,507', '']","['2,924', '']","['2,543', '']","['1,347', '']","['693', '']","['6,574', '']","['2,408', '']","['2,348', '']","['1,128', '']","['690', '']"
5457,r556,United States -> Ohio -> Public -> Wright State U.,United States,Ohio,Public,Wright State U.,4,"['12,344', '']","['7,474', '']","['2,726', '']","['1,550', '']","['594', '']","['6,935', '']","['3,198', '']","['2,428', '']","['1,172', '']","['137', '']"
5457,r557,United States -> Ohio -> Public -> Youngstown State U.,United States,Ohio,Public,Youngstown State U.,4,"['2,804', '']","['390', '']","['130', '']","['2,284', '']","['0', '']","['2,719', '']","['390', '']","['130', '']","['2,199', '']","['0', '']"
5457,r558,United States -> Ohio -> Private,United States,Ohio,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r559,United States -> Ohio -> Private -> C. Wooster,United States,Ohio,Private,C. Wooster,4,"['74', '']","['74', '']","['0', '']","['0', '']","['0', '']","['74', '']","['74', '']","['0', '']","['0', '']","['0', '']"
5457,r560,United States -> Ohio -> Private -> Case Western Reserve U.,United States,Ohio,Private,Case Western Reserve U.,4,"['52,399', '']","['36,284', '']","['5,265', '']","['9,040', '']","['1,810', '']","['46,516', '']","['33,495', '']","['5,000', '']","['6,701', '']","['1,320', '']"
5457,r561,United States -> Ohio -> Private -> Heidelberg U.,United States,Ohio,Private,Heidelberg U.,4,"['82', '']","['82', '']","['0', '']","['0', '']","['0', '']","['82', '']","['82', '']","['0', '']","['0', '']","['0', '']"
5457,r562,United States -> Ohio -> Private -> Kenyon C.,United States,Ohio,Private,Kenyon C.,4,"['43', '']","['43', '']","['0', '']","['0', '']","['0', '']","['43', '']","['43', '']","['0', '']","['0', '']","['0', '']"
5457,r563,United States -> Ohio -> Private -> Oberlin C.,United States,Ohio,Private,Oberlin C.,4,"['141', '']","['80', '']","['0', '']","['61', '']","['0', '']","['141', '']","['80', '']","['0', '']","['61', '']","['0', '']"
5457,r564,United States -> Ohio -> Private -> U. Dayton,United States,Ohio,Private,U. Dayton,4,"['27,203', '']","['1,413', '']","['18,687', '']","['4,590', '']","['2,513', '']","['27,063', '']","['1,360', '']","['18,685', '']","['4,590', '']","['2,428', '']"
5457,r565,United States -> Oklahoma,United States,Oklahoma,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r566,United States -> Oklahoma -> Public,United States,Oklahoma,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r567,United States -> Oklahoma -> Public -> Langston U.,United States,Oklahoma,Public,Langston U.,4,"['422', '']","['422', '']","['0', '']","['0', '']","['0', '']","['419', '']","['419', '']","['0', '']","['0', '']","['0', '']"
5457,r568,"United States -> Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",United States,Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",4,"['223', '']","['207', '']","['0', '']","['0', '']","['16', '']","['211', '']","['195', '']","['0', '']","['0', '']","['16', '']"
5457,r569,"United States -> Oklahoma -> Public -> Oklahoma State U., Stillwater",United States,Oklahoma,Public,"Oklahoma State U., Stillwater",4,"['11,574', '']","['3,992', '']","['1,337', '']","['2,064', '']","['4,181', '']","['11,059', '']","['3,706', '']","['1,286', '']","['2,064', '']","['4,003', '']"
5457,r570,United States -> Oklahoma -> Public -> U. Central Oklahoma,United States,Oklahoma,Public,U. Central Oklahoma,4,"['798', 'i']","['364', 'i']","['0', 'i']","['38', 'i']","['396', 'i']","['739', 'i']","['343', 'i']","['0', 'i']","['0', 'i']","['396', 'i']"
5457,r571,"United States -> Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",United States,Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",4,"['22,159', '']","['10,535', '']","['1,773', '']","['3,679', '']","['6,172', '']","['21,576', '']","['10,120', '']","['1,753', '']","['3,531', '']","['6,172', '']"
5457,r572,"United States -> Oklahoma -> Public -> U. Oklahoma, Tulsa",United States,Oklahoma,Public,"U. Oklahoma, Tulsa",4,"['1,071', '']","['723', '']","['10', '']","['154', '']","['184', '']","['1,071', '']","['723', '']","['10', '']","['154', '']","['184', '']"
5457,r573,United States -> Oklahoma -> Private,United States,Oklahoma,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r574,United States -> Oklahoma -> Private -> U. Tulsa,United States,Oklahoma,Private,U. Tulsa,4,"['399', '']","['189', '']","['62', '']","['99', '']","['49', '']","['389', '']","['180', '']","['62', '']","['98', '']","['49', '']"
5457,r575,United States -> Oregon,United States,Oregon,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r576,United States -> Oregon -> Public,United States,Oregon,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
5457,r577,United States -> Oregon -> Public -> Oregon Health and Science U.,United States,Oregon,Public,Oregon Health and Science U.,4,"['52,086', '']","['23,725', '']","['11,602', '']","['9,411', '']","['7,348', '']","['38,432', '']","['21,519', '']","['9,940', '']","['1,124', '']","['5,849', '']"
5457,r578,United States -> Oregon -> Public -> Oregon Institute of Technology,United States,Oregon,Public,Oregon Institute of Technology,4,"['252', 'i']","['142', 'i']","['4', 'i']","['19', 'i']","['87', 'i']","['50', '']","['50', '']","['0', '']","['0', '']","['0', '']"
5457,r579,United States -> Oregon -> Public -> Oregon State U.,United States,Oregon,Public,Oregon State U.,4,"['42,282', '']","['16,665', '']","['4,238', '']","['12,242', '']","['9,137', '']","['39,551', '']","['15,592', '']","['3,952', '']","['10,932', '']","['9,075', '']"
5457,r580,United States -> Oregon -> Public -> Portland State U.,United States,Oregon,Public,Portland State U.,4,"['7,070', '']","['4,452', '']","['1,205', '']","['609', '']","['804', '']","['5,843', '']","['3,705', '']","['1,030', '']","['497', '']","['611', '']"
5457,r581,United States -> Oregon -> Public -> U. Oregon,United States,Oregon,Public,U. Oregon,4,"['14,830', '']","['8,025', '']","['2,208', '']","['3,500', '']","['1,097', '']","['13,709', '']","['7,565', '']","['2,208', '']","['2,925', '']","['1,011', '']"
