table_id,row_id,_b_institution_b_full_path,_b_institution_b_level_1,_b_institution_b_level_2,_b_institution_b_hierarchy_depth,field_rank,field_2010,field_2011,field_2012,field_2013,field_2014,field_2015,field_2016,field_2017,field_2018,field_2019,field_2020,field_2021,field_2022,field_2023
12727,r414,All institutions -> Reed C.,All institutions,Reed C.,2,413,"['1,904', '']","['1,839', '']","['1,837', '']","['2,395', '']","['3,091', '']","['3,050', '']","['3,213', '']","['1,415', '']","['2,607', '']","['3,240', '']","['3,662', '']","['3,682', 'i']","['4,525', 'i']","['5,154', 'i']"
12727,r415,"All institutions -> CUNY, Lehman C.",All institutions,"CUNY, Lehman C.",2,414,"['2,932', 'i']","['3,168', '']","['2,982', '']","['2,242', '']","['2,543', '']","['2,613', '']","['3,847', '']","['4,114', '']","['4,657', '']","['2,594', '']","['3,429', '']","['2,968', '']","['3,937', '']","['5,148', '']"
12727,r416,All institutions -> Hope C.,All institutions,Hope C.,2,415,"['3,552', '']","['3,605', '']","['3,320', '']","['3,367', '']","['2,719', '']","['2,932', '']","['2,811', '']","['3,213', '']","['3,011', '']","['2,694', '']","['3,157', '']","['4,429', '']","['5,496', '']","['5,082', '']"
12727,r417,All institutions -> Smith C.,All institutions,Smith C.,2,416,"['4,215', '']","['4,156', '']","['3,777', '']","['3,688', '']","['4,047', '']","['5,006', '']","['4,124', '']","['5,211', '']","['5,360', '']","['5,330', '']","['4,047', '']","['3,633', '']","['5,036', '']","['5,063', '']"
12727,r418,All institutions -> U. Detroit Mercy,All institutions,U. Detroit Mercy,2,417,"['1,084', '']","['1,127', '']","['933', '']","['ne', '']","['1,305', '']","['1,872', '']","['3,649', '']","['2,737', '']","['4,577', '']","['5,170', '']","['4,756', '']","['4,422', '']","['5,092', '']","['4,986', '']"
12727,r419,All institutions -> Western U. of Health Sciences,All institutions,Western U. of Health Sciences,2,418,"['1,283', '']","['900', '']","['2,773', '']","['2,218', '']","['2,384', '']","['2,219', '']","['3,717', '']","['5,740', '']","['4,063', '']","['3,936', '']","['4,866', '']","['5,598', '']","['7,043', '']","['4,946', '']"
12727,r420,All institutions -> Wellesley C.,All institutions,Wellesley C.,2,419,"['5,271', '']","['4,130', '']","['5,253', '']","['6,156', '']","['6,537', '']","['5,653', '']","['6,896', '']","['5,489', '']","['4,896', '']","['5,076', '']","['4,957', '']","['4,701', '']","['4,514', '']","['4,945', '']"
12727,r421,All institutions -> Santa Clara U.,All institutions,Santa Clara U.,2,420,"['3,812', '']","['2,327', '']","['3,082', '']","['2,201', '']","['2,772', '']","['1,654', '']","['2,038', '']","['2,026', '']","['2,182', '']","['2,220', '']","['2,569', '']","['2,790', '']","['3,566', '']","['4,905', '']"
12727,r422,All institutions -> U. Central del Caribe,All institutions,U. Central del Caribe,2,421,"['7,122', '']","['7,515', '']","['7,313', '']","['7,095', '']","['7,181', '']","['6,964', '']","['7,090', '']","['5,634', '']","['4,111', '']","['3,953', '']","['3,931', '']","['3,831', '']","['5,053', '']","['4,878', '']"
12727,r423,All institutions -> Fisk U.,All institutions,Fisk U.,2,422,"['7,686', '']","['4,631', '']","['4,058', '']","['5,429', 'i']","['7,366', '']","['7,247', 'i']","['7,681', '']","['4,333', '']","['2,781', '']","['4,606', '']","['3,904', '']","['4,143', '']","['3,877', '']","['4,865', '']"
12727,r424,All institutions -> Williams C.,All institutions,Williams C.,2,423,"['4,691', '']","['4,165', '']","['4,080', '']","['3,127', '']","['3,213', '']","['4,461', '']","['4,506', '']","['4,393', '']","['4,372', '']","['3,735', '']","['3,549', 'i']","['3,560', 'i']","['4,249', 'i']","['4,841', 'i']"
12727,r425,All institutions -> U. San Francisco,All institutions,U. San Francisco,2,424,"['1,546', '']","['1,734', '']","['3,405', '']","['2,233', '']","['2,208', '']","['1,848', '']","['1,718', '']","['1,009', '']","['1,169', '']","['1,195', '']","['1,157', '']","['1,007', '']","['2,079', '']","['4,802', '']"
12727,r426,"All institutions -> California State U., Dominguez Hills",All institutions,"California State U., Dominguez Hills",2,425,"['2,743', '']","['2,780', '']","['2,894', '']","['3,088', '']","['1,384', 'i']","['1,035', '']","['1,460', '']","['1,105', '']","['1,582', '']","['1,563', '']","['1,810', '']","['1,985', '']","['2,931', '']","['4,795', '']"
12727,r427,All institutions -> Grinnell C.,All institutions,Grinnell C.,2,426,"['1,797', '']","['1,072', '']","['2,001', '']","['2,603', '']","['2,336', '']","['2,091', '']","['2,055', '']","['3,174', '']","['3,798', '']","['3,655', '']","['2,921', '']","['2,129', '']","['2,841', '']","['4,786', '']"
12727,r428,All institutions -> Texas A&M U.-Commerce,All institutions,Texas A&M U.-Commerce,2,427,"['2,147', '']","['1,316', '']","['1,550', '']","['1,758', '']","['1,606', '']","['1,972', '']","['1,409', '']","['2,250', '']","['2,558', '']","['2,428', '']","['2,544', '']","['2,031', '']","['3,574', '']","['4,742', '']"
12727,r429,All institutions -> Winston-Salem State U.,All institutions,Winston-Salem State U.,2,428,"['ne', '']","['743', '']","['1,280', '']","['436', '']","['ne', '']","['ne', '']","['1,069', '']","['1,175', '']","['1,289', '']","['1,468', '']","['4,378', '']","['6,890', '']","['5,678', '']","['4,727', '']"
12727,r430,All institutions -> U. of the District of Columbia,All institutions,U. of the District of Columbia,2,429,"['5,012', '']","['3,700', '']","['4,011', '']","['3,073', '']","['2,361', '']","['2,043', '']","['3,469', '']","['3,733', '']","['2,960', '']","['4,043', '']","['3,942', '']","['7,054', '']","['9,475', '']","['4,659', '']"
12727,r431,All institutions -> Occidental C.,All institutions,Occidental C.,2,430,"['2,154', '']","['1,803', '']","['1,592', '']","['1,634', '']","['2,177', '']","['1,426', '']","['1,907', '']","['1,764', '']","['1,432', '']","['2,458', '']","['2,657', '']","['3,523', '']","['4,068', 'i']","['4,638', 'i']"
12727,r432,"All institutions -> Toyota Technological Institute, Chicago",All institutions,"Toyota Technological Institute, Chicago",2,431,"['ne', '']","['746', '']","['ne', '']","['ne', '']","['ne', '']","['2,543', '']","['2,710', '']","['2,880', '']","['3,251', '']","['3,681', '']","['5,887', '']","['4,967', '']","['4,470', '']","['4,636', '']"
12727,r433,All institutions -> U. Wisconsin-Superior,All institutions,U. Wisconsin-Superior,2,432,"['5,890', '']","['6,187', 'i']","['6,041', 'i']","['ne', '']","['3,022', 'i']","['ne', '']","['ne', '']","['ne', '']","['3,060', '']","['2,250', '']","['2,295', '']","['2,598', '']","['4,601', '']","['4,627', '']"
12727,r434,All institutions -> Hofstra U.,All institutions,Hofstra U.,2,433,"['1,151', '']","['1,095', '']","['1,546', '']","['955', '']","['1,354', '']","['2,039', '']","['1,916', '']","['1,455', '']","['1,347', '']","['1,253', '']","['977', '']","['3,107', '']","['3,958', '']","['4,624', '']"
12727,r435,All institutions -> U. Wisconsin-Stevens Point,All institutions,U. Wisconsin-Stevens Point,2,434,"['6,674', '']","['6,063', 'i']","['5,452', '']","['4,300', '']","['3,876', 'i']","['3,404', 'i']","['2,933', 'i']","['3,377', 'i']","['3,822', 'i']","['4,266', 'i']","['4,713', '']","['4,393', '']","['3,729', '']","['4,589', '']"
12727,r436,All institutions -> Spelman C.,All institutions,Spelman C.,2,435,"['2,740', '']","['1,833', '']","['1,874', '']","['1,366', '']","['1,185', '']","['1,035', '']","['1,291', '']","['1,227', '']","['1,673', '']","['2,004', '']","['2,136', '']","['1,886', '']","['2,409', '']","['4,558', '']"
12727,r437,"All institutions -> Southern U. and A&M C., Baton Rouge",All institutions,"Southern U. and A&M C., Baton Rouge",2,436,"['6,865', '']","['6,819', 'i']","['6,773', '']","['4,727', '']","['3,153', '']","['4,054', '']","['3,267', '']","['3,554', '']","['3,532', '']","['3,713', '']","['3,232', '']","['3,899', '']","['3,673', '']","['4,539', '']"
12727,r438,All institutions -> Norfolk State U.,All institutions,Norfolk State U.,2,437,"['5,944', '']","['6,930', '']","['8,336', '']","['6,179', '']","['6,780', '']","['5,122', '']","['7,196', '']","['7,237', '']","['6,877', '']","['7,935', '']","['7,121', '']","['4,308', '']","['3,234', '']","['4,508', '']"
12727,r439,All institutions -> Trinity U.,All institutions,Trinity U.,2,438,"['1,387', '']","['1,355', '']","['1,611', '']","['2,815', '']","['2,499', '']","['2,225', '']","['2,096', '']","['2,712', '']","['2,637', '']","['3,185', '']","['2,834', '']","['2,598', '']","['3,076', '']","['4,496', '']"
12727,r440,"All institutions -> SUNY, C. of Optometry",All institutions,"SUNY, C. of Optometry",2,439,"['3,529', '']","['3,738', '']","['3,466', '']","['3,637', '']","['3,481', '']","['3,906', '']","['4,169', '']","['3,304', '']","['3,120', '']","['2,968', '']","['3,477', '']","['3,460', '']","['4,497', '']","['4,423', '']"
12727,r441,All institutions -> U. of Health Sciences and Pharmacy in St. Louis,All institutions,U. of Health Sciences and Pharmacy in St. Louis,2,440,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['4,835', '']","['5,313', '']","['4,280', '']","['4,343', '']"
12727,r442,All institutions -> U. Northern Iowa,All institutions,U. Northern Iowa,2,441,"['2,077', '']","['3,451', '']","['3,302', '']","['3,395', '']","['3,510', '']","['3,281', '']","['3,559', '']","['3,248', '']","['2,946', '']","['3,601', '']","['2,870', '']","['3,180', '']","['3,443', '']","['4,336', '']"
12727,r443,All institutions -> Azusa Pacific U.,All institutions,Azusa Pacific U.,2,442,"['ne', '']","['3,414', 'i']","['1,930', 'i']","['ne', '']","['ne', '']","['3,953', '']","['4,996', '']","['4,330', '']","['4,207', '']","['2,731', '']","['3,609', '']","['2,466', '']","['1,891', '']","['4,296', '']"
12727,r444,"All institutions -> U. Washington, Bothell",All institutions,"U. Washington, Bothell",2,443,"['471', '']","['497', '']","['553', '']","['13', '']","['742', '']","['2,168', '']","['744', '']","['1,114', '']","['1,361', '']","['2,356', '']","['1,260', '']","['2,246', '']","['3,366', '']","['4,202', '']"
12727,r445,All institutions -> Alfred U.,All institutions,Alfred U.,2,444,"['4,181', '']","['5,946', '']","['5,377', '']","['6,014', '']","['4,156', '']","['5,064', '']","['3,735', '']","['3,197', '']","['3,628', '']","['5,153', '']","['2,780', '']","['2,660', '']","['3,477', '']","['4,154', '']"
12727,r446,All institutions -> Keck Graduate Institute,All institutions,Keck Graduate Institute,2,445,"['ne', '']","['2,313', '']","['1,920', '']","['2,357', '']","['2,132', '']","['1,708', '']","['1,660', 'i']","['1,598', 'i']","['1,536', 'i']","['1,474', 'i']","['1,412', 'i']","['1,350', 'i']","['1,282', '']","['4,059', '']"
12727,r447,"All institutions -> U. North Carolina, Asheville",All institutions,"U. North Carolina, Asheville",2,445,"['2,322', '']","['2,603', '']","['2,575', '']","['2,189', '']","['1,597', '']","['2,046', '']","['2,794', '']","['2,418', '']","['2,641', '']","['2,226', '']","['2,932', '']","['3,149', '']","['3,732', '']","['4,059', '']"
12727,r448,All institutions -> Swarthmore C.,All institutions,Swarthmore C.,2,447,"['2,381', '']","['2,364', '']","['2,684', '']","['2,744', '']","['2,657', '']","['2,215', '']","['2,310', '']","['2,643', '']","['2,690', '']","['2,795', '']","['2,540', '']","['2,396', '']","['2,883', '']","['3,999', '']"
12727,r449,All institutions -> Colgate U.,All institutions,Colgate U.,2,448,"['2,559', '']","['2,109', '']","['3,004', '']","['2,340', '']","['2,226', '']","['2,244', '']","['2,631', '']","['2,728', '']","['3,142', '']","['3,128', '']","['2,163', '']","['2,807', '']","['3,391', '']","['3,991', '']"
12727,r450,All institutions -> Sonoma State U.,All institutions,Sonoma State U.,2,449,"['858', '']","['787', '']","['ne', '']","['1,938', '']","['1,714', '']","['1,146', '']","['572', '']","['ne', '']","['ne', '']","['ne', '']","['1,459', '']","['2,878', '']","['3,456', '']","['3,985', '']"
12727,r451,All institutions -> Colby C.,All institutions,Colby C.,2,450,"['1,515', '']","['1,528', '']","['1,709', '']","['1,571', '']","['1,475', '']","['1,573', '']","['1,639', '']","['1,643', '']","['1,948', '']","['1,641', '']","['1,390', '']","['1,133', '']","['2,081', '']","['3,946', '']"
12727,r452,All institutions -> Southern Connecticut State U.,All institutions,Southern Connecticut State U.,2,451,"['0', '']","['899', 'i']","['1,034', 'i']","['632', 'i']","['2,472', 'i']","['2,058', 'i']","['1,406', '']","['1,481', '']","['1,684', '']","['2,756', '']","['3,526', '']","['2,867', '']","['3,303', '']","['3,912', '']"
12727,r453,"All institutions -> CUNY, C. Staten Island",All institutions,"CUNY, C. Staten Island",2,452,"['3,137', '']","['2,162', '']","['3,151', '']","['2,477', 'i']","['2,089', '']","['1,907', '']","['2,780', '']","['2,988', '']","['3,644', 'i']","['3,517', '']","['3,534', '']","['2,726', '']","['3,198', '']","['3,910', '']"
12727,r454,All institutions -> Coastal Carolina U.,All institutions,Coastal Carolina U.,2,453,"['2,383', '']","['2,035', '']","['2,232', '']","['2,411', '']","['2,079', '']","['1,750', '']","['1,585', '']","['1,875', '']","['1,629', '']","['2,042', '']","['1,903', '']","['2,062', '']","['2,955', '']","['3,878', '']"
12727,r455,All institutions -> Des Moines U.,All institutions,Des Moines U.,2,454,"['855', '']","['924', '']","['ne', '']","['ne', '']","['929', '']","['ne', '']","['1,206', '']","['1,355', '']","['1,351', '']","['1,643', '']","['4,395', '']","['4,911', 'i']","['5,080', '']","['3,818', '']"
12727,r456,"All institutions -> California State U., Channel Islands",All institutions,"California State U., Channel Islands",2,455,"['ne', '']","['363', '']","['ne', '']","['1,101', '']","['3,324', '']","['1,640', '']","['1,282', '']","['1,002', '']","['1,170', '']","['1,517', '']","['1,399', '']","['2,262', '']","['3,292', '']","['3,791', '']"
12727,r457,All institutions -> Carleton C.,All institutions,Carleton C.,2,456,"['2,916', '']","['3,081', '']","['3,529', '']","['4,768', '']","['4,426', '']","['2,718', '']","['1,451', '']","['1,794', '']","['1,918', '']","['3,946', '']","['2,758', '']","['2,984', '']","['3,671', '']","['3,790', 'i']"
12727,r458,All institutions -> Pomona C.,All institutions,Pomona C.,2,457,"['2,377', '']","['3,115', '']","['2,694', '']","['3,364', '']","['3,412', '']","['3,234', '']","['3,447', '']","['2,787', '']","['2,425', '']","['2,239', '']","['2,582', '']","['1,878', '']","['2,327', '']","['3,763', '']"
12727,r459,All institutions -> Chicago State U.,All institutions,Chicago State U.,2,458,"['1,598', '']","['2,014', '']","['565', '']","['ne', '']","['ne', '']","['ne', '']","['910', '']","['ne', '']","['1,154', '']","['894', '']","['ne', '']","['ne', '']","['3,701', '']","['3,756', '']"
12727,r460,"All institutions -> St. John's U., New York",All institutions,"St. John's U., New York",2,459,"['1,509', '']","['1,697', '']","['1,971', '']","['2,376', '']","['2,392', '']","['2,225', '']","['1,832', '']","['2,200', '']","['2,635', '']","['2,309', '']","['2,930', '']","['2,696', '']","['3,245', '']","['3,718', '']"
12727,r461,All institutions -> Central Washington U.,All institutions,Central Washington U.,2,460,"['5,132', '']","['2,854', '']","['2,752', '']","['2,087', '']","['1,998', '']","['2,182', '']","['2,751', '']","['3,755', '']","['3,050', '']","['3,205', '']","['2,620', '']","['2,400', '']","['3,134', '']","['3,649', '']"
12727,r462,All institutions -> Harvey Mudd C.,All institutions,Harvey Mudd C.,2,461,"['3,214', '']","['3,830', '']","['3,507', '']","['3,531', '']","['3,088', '']","['3,204', '']","['4,302', '']","['3,706', '']","['3,717', '']","['3,292', '']","['2,850', '']","['2,328', '']","['3,295', '']","['3,633', '']"
12727,r463,All institutions -> Indiana U. Pennsylvania,All institutions,Indiana U. Pennsylvania,2,462,"['767', '']","['967', '']","['958', '']","['337', '']","['414', '']","['ne', '']","['628', '']","['1,798', '']","['2,474', '']","['3,637', '']","['3,668', '']","['3,249', '']","['4,070', '']","['3,611', '']"
12727,r464,"All institutions -> California State U., Bakersfield",All institutions,"California State U., Bakersfield",2,463,"['2,083', '']","['3,130', '']","['1,115', '']","['2,380', '']","['2,254', '']","['2,857', '']","['2,725', '']","['3,751', '']","['4,633', '']","['6,612', '']","['5,902', '']","['4,608', '']","['2,696', '']","['3,590', '']"
12727,r465,All institutions -> Haverford C.,All institutions,Haverford C.,2,464,"['3,603', 'i']","['2,765', 'i']","['2,588', 'i']","['2,370', 'i']","['2,546', 'i']","['2,266', 'i']","['1,750', 'i']","['1,945', 'i']","['2,630', 'i']","['3,324', 'i']","['4,473', 'i']","['3,424', 'i']","['3,961', 'i']","['3,568', 'i']"
12727,r466,All institutions -> Western Illinois U.,All institutions,Western Illinois U.,2,465,"['1,210', '']","['1,524', '']","['4,514', '']","['1,983', '']","['1,349', '']","['778', '']","['ne', '']","['1,904', '']","['2,414', '']","['2,307', '']","['2,297', '']","['3,394', '']","['4,166', '']","['3,564', '']"
