table_id,row_id,_b_state_or_territory_control_and_institution_b_full_path,_b_state_or_territory_control_and_institution_b_level_1,_b_state_or_territory_control_and_institution_b_level_2,_b_state_or_territory_control_and_institution_b_level_3,_b_state_or_territory_control_and_institution_b_hierarchy_depth,field_started_in_fy_2006_or_fy_2007,field_started_in_fy_2008_or_fy_2009,field_started_in_fy_2010_or_fy_2011,field_started_in_fy_2012_or_fy_2013,field_started_in_fy_2014_or_fy_2015,field_started_in_fy_2016_or_fy_2017,field_started_in_fy_2018_or_fy_2019,field_started_in_fy_2020_or_fy_2021,field_started_in_fy_2022_or_fy_2023,field_planned_to_start_in_fy_2024_or_fy_2025,field_deferred_projects_included_in_institutional_plan,field_deferred_projects_not_included_in_institutional_plan
12859,r460,New York -> Private -> New York U.<sup>g</sup>,New York,Private,New York U.<sup>g</sup>,3,"['108,503', '']","['0', '']","['0', '']","['35,000', '']","['595,284', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['331,000', '']","['0', '']"
12859,r461,New York -> Private -> Pace U.,New York,Private,Pace U.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r462,New York -> Private -> Rensselaer Polytechnic Institute,New York,Private,Rensselaer Polytechnic Institute,3,"['0', '']","['6,400', '']","['0', '']","['0', '']","['1,025', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r463,New York -> Private -> Rochester Institute of Technology,New York,Private,Rochester Institute of Technology,3,"['0', '']","['0', '']","['33,927', '']","['1,793', '']","['0', '']","['0', '']","['7,000', '']","['0', '']","['0', '']","['25,000', 'i']","['0', '']","['0', '']"
12859,r464,New York -> Private -> Rockefeller U.,New York,Private,Rockefeller U.,3,"['0', '']","['35,303', '']","['0', '']","['0', '']","['356,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r465,New York -> Private -> Skidmore C.,New York,Private,Skidmore C.,3,"['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['28,000', '']","['31,388', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r466,"New York -> Private -> St. John's U., New York",New York,Private,"St. John's U., New York",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r467,New York -> Private -> Syracuse U.,New York,Private,Syracuse U.,3,"['90,300', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r468,"New York -> Private -> Teachers C., Columbia U.",New York,Private,"Teachers C., Columbia U.",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r469,New York -> Private -> U. Rochester,New York,Private,U. Rochester,3,"['36,081', '']","['71,400', '']","['0', '']","['0', '']","['6,343', '']","['0', '']","['0', '']","['0', '']","['42,766', '']","['0', '']","['125,000', '']","['0', '']"
12859,r470,"New York -> Private -> Union C., Schenectady",New York,Private,"Union C., Schenectady",3,"['0', '']","['4,342', '']","['0', '']","['0', '']","['0', '']","['15,038', '']","['0', '']","['ne', '']","['0', '']","['8,000', '']","['40,000', '']","['0', '']"
12859,r471,New York -> Private -> Vassar C.,New York,Private,Vassar C.,3,"['ne', '']","['0', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r472,New York -> Private -> Yeshiva U.<sup>j</sup>,New York,Private,Yeshiva U.<sup>j</sup>,3,"['2,870', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r473,North Carolina,North Carolina,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r474,North Carolina -> Public,North Carolina,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r475,North Carolina -> Public -> Appalachian State U.,North Carolina,Public,Appalachian State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['389', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r476,North Carolina -> Public -> East Carolina U.,North Carolina,Public,East Carolina U.,3,"['0', '']","['485', '']","['527', '']","['0', '']","['0', '']","['0', '']","['0', '']","['43,212', '']","['0', '']","['262,517', '']","['0', '']","['0', '']"
12859,r477,North Carolina -> Public -> Elizabeth City State U.,North Carolina,Public,Elizabeth City State U.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r478,North Carolina -> Public -> Fayetteville State U.,North Carolina,Public,Fayetteville State U.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r479,North Carolina -> Public -> North Carolina A&T State U.,North Carolina,Public,North Carolina A&T State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['21,632', 'i']","['0', '']","['12,900', '']","['0', '']","['250,000', '']","['0', '']"
12859,r480,North Carolina -> Public -> North Carolina Central U.,North Carolina,Public,North Carolina Central U.,3,"['10,854', '']","['0', '']","['650', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r481,North Carolina -> Public -> North Carolina State U.,North Carolina,Public,North Carolina State U.,3,"['39,713', '']","['0', '']","['2,960', '']","['0', '']","['0', '']","['1,620', '']","['48,197', '']","['142,546', '']","['64,602', '']","['4,000', '']","['105,120', '']","['0', '']"
12859,r482,"North Carolina -> Public -> U. North Carolina, Asheville",North Carolina,Public,"U. North Carolina, Asheville",3,"['8,800', '']","['0', '']","['0', '']","['475', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r483,"North Carolina -> Public -> U. North Carolina, Chapel Hill",North Carolina,Public,"U. North Carolina, Chapel Hill",3,"['155,903', '']","['277,649', '']","['158,529', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['217,600', '']","['0', '']","['0', '']"
12859,r484,"North Carolina -> Public -> U. North Carolina, Charlotte",North Carolina,Public,"U. North Carolina, Charlotte",3,"['9,749', '']","['76,000', '']","['41,500', '']","['0', '']","['0', '']","['75,578', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r485,"North Carolina -> Public -> U. North Carolina, Greensboro",North Carolina,Public,"U. North Carolina, Greensboro",3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10,800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r486,"North Carolina -> Public -> U. North Carolina, Wilmington",North Carolina,Public,"U. North Carolina, Wilmington",3,"['0', '']","['3,325', '']","['27,572', '']","['0', '']","['0', '']","['0', '']","['2,946', '']","['1,671', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r487,North Carolina -> Public -> Western Carolina U.,North Carolina,Public,Western Carolina U.,3,"['0', '']","['NA', '']","['NA', '']","['0', '']","['0', '']","['0', '']","['20,132', 'i']","['0', '']","['29,956', '']","['0', '']","['0', '']","['0', '']"
12859,r488,North Carolina -> Public -> Winston-Salem State U.,North Carolina,Public,Winston-Salem State U.,3,"['0', '']","['0', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['2,138', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12859,r489,North Carolina -> Private,North Carolina,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r490,North Carolina -> Private -> Davidson C.,North Carolina,Private,Davidson C.,3,"['ne', '']","['0', '']","['0', '']","['0', '']","['17,063', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r491,North Carolina -> Private -> Duke U.,North Carolina,Private,Duke U.,3,"['17,400', '']","['0', '']","['0', '']","['39,230', '']","['0', '']","['101,150', '']","['77,800', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r492,North Carolina -> Private -> Wake Forest U.,North Carolina,Private,Wake Forest U.,3,"['0', '']","['0', '']","['0', '']","['1,168', '']","['0', '']","['2,021', '']","['0', '']","['6,182', '']","['7,336', '']","['0', '']","['0', '']","['0', '']"
12859,r493,North Dakota,North Dakota,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r494,North Dakota -> Public,North Dakota,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r495,North Dakota -> Public -> North Dakota State U.,North Dakota,Public,North Dakota State U.,3,"['0', '']","['11,757', '']","['20,493', '']","['8,583', '']","['5,525', '']","['550', '']","['0', '']","['26,451', '']","['38,830', '']","['93,169', '']","['0', '']","['0', '']"
12859,r496,North Dakota -> Public -> U. North Dakota,North Dakota,Public,U. North Dakota,3,"['6,600', '']","['0', '']","['4,000', '']","['0', '']","['10,542', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r497,North Dakota -> Private,North Dakota,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r498,North Dakota -> Private -> United Tribes Technical C.,North Dakota,Private,United Tribes Technical C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['2,000', '']","['1,500', '']","['0', '']","['0', '']"
12859,r499,Ohio,Ohio,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r500,Ohio -> Public,Ohio,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r501,Ohio -> Public -> Bowling Green State U.,Ohio,Public,Bowling Green State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['5,679', '']","['0', '']","['0', '']","['8,400', '']","['0', '']","['0', '']"
12859,r502,Ohio -> Public -> Central State U.,Ohio,Public,Central State U.,3,"['0', '']","['3,214', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['19,655', '']","['7,461', '']","['7,900', '']","['0', '']"
12859,r503,Ohio -> Public -> Cleveland State U.,Ohio,Public,Cleveland State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['1,315', '']","['0', '']","['9,558', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r504,Ohio -> Public -> Kent State U.,Ohio,Public,Kent State U.,3,"['NA', '']","['0', '']","['0', '']","['0', '']","['723', '']","['18,846', '']","['16,164', '']","['0', '']","['13,357', '']","['0', '']","['0', '']","['0', '']"
12859,r505,Ohio -> Public -> Miami U.,Ohio,Public,Miami U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['3,651', '']","['0', '']","['0', '']","['1,704', '']","['3,197', '']","['0', '']","['0', '']","['0', '']"
12859,r506,Ohio -> Public -> Northeast Ohio Medical U.,Ohio,Public,Northeast Ohio Medical U.,3,"['0', '']","['0', '']","['42,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r507,Ohio -> Public -> Ohio State U.,Ohio,Public,Ohio State U.,3,"['0', '']","['0', '']","['0', '']","['200,000', '']","['694', '']","['0', '']","['16,975', 'i']","['257,713', '']","['49,267', '']","['88,600', '']","['0', '']","['0', '']"
12859,r508,Ohio -> Public -> Ohio U.,Ohio,Public,Ohio U.,3,"['1,310', '']","['8,209', '']","['0', '']","['0', '']","['1,359', '']","['0', '']","['15,684', '']","['0', '']","['0', '']","['36,862', '']","['0', '']","['0', '']"
12859,r509,Ohio -> Public -> U. Akron,Ohio,Public,U. Akron,3,"['NA', '']","['NA', '']","['8,155', '']","['13,824', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r510,Ohio -> Public -> U. Cincinnati,Ohio,Public,U. Cincinnati,3,"['278', '']","['0', '']","['0', '']","['0', '']","['0', '']","['4,908', '']","['0', '']","['4,279', '']","['18,791', '']","['4,619', '']","['45,150', '']","['4,272', '']"
12859,r511,Ohio -> Public -> U. Toledo,Ohio,Public,U. Toledo,3,"['0', '']","['0', '']","['6,975', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r512,Ohio -> Public -> Wright State U.,Ohio,Public,Wright State U.,3,"['6,191', '']","['0', '']","['0', '']","['32,000', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r513,Ohio -> Public -> Youngstown State U.,Ohio,Public,Youngstown State U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['10,000', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r514,Ohio -> Private,Ohio,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r515,Ohio -> Private -> C. Wooster,Ohio,Private,C. Wooster,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12859,r516,Ohio -> Private -> Case Western Reserve U.,Ohio,Private,Case Western Reserve U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['216,000', '']","['0', '']","['0', '']"
12859,r517,Ohio -> Private -> Heidelberg U.,Ohio,Private,Heidelberg U.,3,"['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r518,Ohio -> Private -> Kenyon C.,Ohio,Private,Kenyon C.,3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12859,r519,Ohio -> Private -> U. Dayton,Ohio,Private,U. Dayton,3,"['1,105', '']","['0', '']","['0', '']","['0', '']","['4,400', '']","['0', 'i']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r520,Oklahoma,Oklahoma,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r521,Oklahoma -> Public,Oklahoma,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r522,Oklahoma -> Public -> Langston U.,Oklahoma,Public,Langston U.,3,"['0', '']","['0', '']","['0', '']","['0', '']","['6,750', '']","['0', '']","['0', '']","['0', '']","['0', 'i']","['0', 'i']","['0', 'i']","['0', 'i']"
12859,r523,"Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r524,"Oklahoma -> Public -> Oklahoma State U., Stillwater",Oklahoma,Public,"Oklahoma State U., Stillwater",3,"['na', '']","['na', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r525,Oklahoma -> Public -> U. Central Oklahoma,Oklahoma,Public,U. Central Oklahoma,3,"['ne', '']","['ne', '']","['0', '']","['ne', '']","['0', '']","['6,363', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r526,"Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",3,"['0', '']","['126,910', '']","['13,000', '']","['15,300', '']","['0', '']","['9,591', '']","['74,500', '']","['0', '']","['1,413', '']","['50,000', '']","['0', '']","['0', '']"
12859,r527,"Oklahoma -> Public -> U. Oklahoma, Tulsa",Oklahoma,Public,"U. Oklahoma, Tulsa",3,"['ne', '']","['ne', '']","['ne', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r528,Oklahoma -> Private,Oklahoma,Private,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r529,Oklahoma -> Private -> U. Tulsa,Oklahoma,Private,U. Tulsa,3,"['0', '']","['0', '']","['7,164', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r530,Oregon,Oregon,,,1,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r531,Oregon -> Public,Oregon,Public,,2,"['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']","['&nbsp;', '&nbsp;']"
12859,r532,Oregon -> Public -> Oregon Health and Science U.,Oregon,Public,Oregon Health and Science U.,3,"['1,999', '']","['2,088', '']","['0', '']","['15,455', '']","['12,570', '']","['149,000', '']","['10,961', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r533,Oregon -> Public -> Oregon Institute of Technology,Oregon,Public,Oregon Institute of Technology,3,"['12,600', '']","['0', '']","['ne', '']","['ne', '']","['0', '']","['0', '']","['0', '']","['318', '']","['12,685', '']","['0', '']","['0', '']","['0', '']"
12859,r534,Oregon -> Public -> Oregon State U.,Oregon,Public,Oregon State U.,3,"['0', '']","['0', '']","['40,000', '']","['0', '']","['20,000', '']","['56,750', '']","['20,000', '']","['0', '']","['200,000', '']","['0', '']","['0', '']","['0', '']"
12859,r535,Oregon -> Public -> Portland State U.,Oregon,Public,Portland State U.,3,"['1,200', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['22,891', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
12859,r536,Oregon -> Public -> U. Oregon,Oregon,Public,U. Oregon,3,"['11,849', '']","['0', '']","['30,292', '']","['0', '']","['0', '']","['0', '']","['225,000', '']","['0', '']","['330,000', '']","['0', '']","['0', '']","['0', '']"
