table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_total_all_r_d_expenditures_received,field_total_from_higher_education_pass_through_entities,field_total_from_businesses,field_total_from_nonprofit_organizations,field_total_from_other_pass_through_entities,field_federally_financed_all_r_d_expenditures_received,field_federally_financed_from_higher_education_pass_through_entities,field_federally_financed_from_businesses,field_federally_financed_from_nonprofit_organizations,field_federally_financed_from_other_pass_through_entities
10168,r512,United States -> North Carolina -> Public -> North Carolina State U.,United States,North Carolina,Public,North Carolina State U.,4,"['41,976', 'i']","['34,625', 'i']","['3,752', 'i']","['1,933', 'i']","['1,666', 'i']","['31,475', 'i']","['31,028', '']","['119', 'i']","['117', 'i']","['211', 'i']"
10168,r513,"United States -> North Carolina -> Public -> U. North Carolina, Asheville",United States,North Carolina,Public,"U. North Carolina, Asheville",4,"['1,211', '']","['639', '']","['68', '']","['312', '']","['192', '']","['863', '']","['639', '']","['68', '']","['14', '']","['142', '']"
10168,r514,"United States -> North Carolina -> Public -> U. North Carolina, Chapel Hill",United States,North Carolina,Public,"U. North Carolina, Chapel Hill",4,"['187,739', '']","['99,125', '']","['14,065', '']","['28,706', '']","['45,843', '']","['166,765', '']","['87,970', '']","['12,265', '']","['21,755', '']","['44,775', '']"
10168,r515,"United States -> North Carolina -> Public -> U. North Carolina, Charlotte",United States,North Carolina,Public,"U. North Carolina, Charlotte",4,"['9,113', '']","['4,236', '']","['3,088', '']","['682', '']","['1,107', '']","['8,284', '']","['3,765', '']","['2,890', '']","['573', '']","['1,056', '']"
10168,r516,"United States -> North Carolina -> Public -> U. North Carolina, general administration",United States,North Carolina,Public,"U. North Carolina, general administration",4,"['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']","['0', '']"
10168,r517,"United States -> North Carolina -> Public -> U. North Carolina, Greensboro",United States,North Carolina,Public,"U. North Carolina, Greensboro",4,"['8,977', '']","['4,480', '']","['425', '']","['983', '']","['3,089', '']","['7,503', '']","['4,236', '']","['64', '']","['420', '']","['2,783', '']"
10168,r518,"United States -> North Carolina -> Public -> U. North Carolina, Wilmington",United States,North Carolina,Public,"U. North Carolina, Wilmington",4,"['3,389', '']","['1,186', '']","['1,033', '']","['182', '']","['988', '']","['2,360', '']","['989', '']","['676', '']","['90', '']","['605', '']"
10168,r519,United States -> North Carolina -> Public -> Western Carolina U.,United States,North Carolina,Public,Western Carolina U.,4,"['108', '']","['76', '']","['0', '']","['7', '']","['25', '']","['85', '']","['53', '']","['0', '']","['7', '']","['25', '']"
10168,r520,United States -> North Carolina -> Public -> Winston-Salem State U.,United States,North Carolina,Public,Winston-Salem State U.,4,"['466', '']","['466', '']","['0', '']","['0', '']","['0', '']","['466', '']","['466', '']","['0', '']","['0', '']","['0', '']"
10168,r521,United States -> North Carolina -> Private,United States,North Carolina,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r522,United States -> North Carolina -> Private -> Davidson C.,United States,North Carolina,Private,Davidson C.,4,"['101', '']","['93', '']","['0', '']","['0', '']","['8', '']","['93', '']","['93', '']","['0', '']","['0', '']","['0', '']"
10168,r523,United States -> North Carolina -> Private -> Duke U.,United States,North Carolina,Private,Duke U.,4,"['145,766', 'i']","['80,288', 'i']","['34,064', 'i']","['24,517', 'i']","['6,897', 'i']","['132,051', '']","['74,183', '']","['31,567', '']","['21,218', '']","['5,083', '']"
10168,r524,United States -> North Carolina -> Private -> Elon U.,United States,North Carolina,Private,Elon U.,4,"['186', '']","['174', '']","['0', '']","['12', '']","['0', '']","['163', '']","['151', '']","['0', '']","['12', '']","['0', '']"
10168,r525,United States -> North Carolina -> Private -> Johnson C. Smith U.,United States,North Carolina,Private,Johnson C. Smith U.,4,"['135', '']","['28', '']","['0', '']","['107', '']","['0', '']","['4', '']","['4', '']","['0', '']","['0', '']","['0', '']"
10168,r526,United States -> North Carolina -> Private -> Wake Forest U.,United States,North Carolina,Private,Wake Forest U.,4,"['88,903', '']","['38,950', '']","['3,428', '']","['33,273', '']","['13,252', '']","['75,075', '']","['25,699', '']","['3,428', '']","['32,696', '']","['13,252', '']"
10168,r527,United States -> North Dakota,United States,North Dakota,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r528,United States -> North Dakota -> Public,United States,North Dakota,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r529,United States -> North Dakota -> Public -> North Dakota State U.,United States,North Dakota,Public,North Dakota State U.,4,"['11,581', '']","['3,273', '']","['967', '']","['1,033', '']","['6,308', '']","['11,102', '']","['3,188', '']","['887', '']","['1,033', '']","['5,994', '']"
10168,r530,United States -> North Dakota -> Public -> U. North Dakota,United States,North Dakota,Public,U. North Dakota,4,"['13,830', '']","['2,478', '']","['6,248', '']","['535', '']","['4,569', '']","['13,276', '']","['2,478', '']","['6,118', '']","['510', '']","['4,170', '']"
10168,r531,United States -> Ohio,United States,Ohio,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r532,United States -> Ohio -> Public,United States,Ohio,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r533,United States -> Ohio -> Public -> Air Force Institute of Technology,United States,Ohio,Public,Air Force Institute of Technology,4,"['442', '']","['98', '']","['344', '']","['0', '']","['0', '']","['442', '']","['98', '']","['344', '']","['0', '']","['0', '']"
10168,r534,United States -> Ohio -> Public -> Bowling Green State U.,United States,Ohio,Public,Bowling Green State U.,4,"['2,400', '']","['1,044', '']","['389', '']","['463', '']","['504', '']","['1,813', '']","['545', '']","['333', '']","['448', '']","['487', '']"
10168,r535,United States -> Ohio -> Public -> Central State U.,United States,Ohio,Public,Central State U.,4,"['225', '']","['209', '']","['0', '']","['0', '']","['16', '']","['225', '']","['209', '']","['0', '']","['0', '']","['16', '']"
10168,r536,United States -> Ohio -> Public -> Cleveland State U.,United States,Ohio,Public,Cleveland State U.,4,"['1,278', '']","['888', '']","['333', '']","['57', '']","['0', '']","['38', '']","['38', '']","['0', '']","['0', '']","['0', '']"
10168,r537,United States -> Ohio -> Public -> Kent State U.,United States,Ohio,Public,Kent State U.,4,"['4,115', '']","['2,649', '']","['509', '']","['270', '']","['687', '']","['3,094', '']","['1,941', '']","['317', '']","['213', '']","['623', '']"
10168,r538,United States -> Ohio -> Public -> Miami U.,United States,Ohio,Public,Miami U.,4,"['3,388', '']","['2,086', '']","['246', '']","['437', '']","['619', '']","['3,107', '']","['1,949', '']","['243', '']","['296', '']","['619', '']"
10168,r539,United States -> Ohio -> Public -> Northeast Ohio Medical U.,United States,Ohio,Public,Northeast Ohio Medical U.,4,"['670', '']","['414', '']","['13', '']","['216', '']","['27', '']","['534', '']","['374', '']","['13', '']","['120', '']","['27', '']"
10168,r540,United States -> Ohio -> Public -> Ohio State U.,United States,Ohio,Public,Ohio State U.,4,"['173,273', '']","['56,170', '']","['23,246', '']","['34,404', '']","['59,453', '']","['150,670', '']","['50,099', '']","['14,667', '']","['27,073', '']","['58,831', '']"
10168,r541,United States -> Ohio -> Public -> Ohio U.,United States,Ohio,Public,Ohio U.,4,"['4,795', '']","['1,989', '']","['1,274', '']","['444', '']","['1,088', '']","['4,196', '']","['1,845', '']","['949', '']","['429', '']","['973', '']"
10168,r542,United States -> Ohio -> Public -> U. Akron,United States,Ohio,Public,U. Akron,4,"['4,847', '']","['2,127', '']","['1,826', '']","['429', '']","['465', '']","['4,558', '']","['1,977', '']","['1,731', '']","['429', '']","['421', '']"
10168,r543,United States -> Ohio -> Public -> U. Cincinnati,United States,Ohio,Public,U. Cincinnati,4,"['60,506', '']","['31,250', '']","['3,437', '']","['18,623', '']","['7,196', '']","['54,402', '']","['28,804', '']","['3,326', '']","['15,198', '']","['7,074', '']"
10168,r544,United States -> Ohio -> Public -> U. Toledo,United States,Ohio,Public,U. Toledo,4,"['9,198', '']","['3,970', '']","['3,104', '']","['1,136', '']","['988', '']","['7,891', '']","['3,066', '']","['2,884', '']","['1,070', '']","['871', '']"
10168,r545,United States -> Ohio -> Public -> Wright State U.,United States,Ohio,Public,Wright State U.,4,"['4,390', '']","['2,234', '']","['970', '']","['1,170', '']","['16', '']","['3,607', '']","['1,980', '']","['836', '']","['775', '']","['16', '']"
10168,r546,United States -> Ohio -> Public -> Youngstown State U.,United States,Ohio,Public,Youngstown State U.,4,"['2,920', '']","['1,653', '']","['59', '']","['1,208', '']","['0', '']","['2,720', '']","['1,653', '']","['0', '']","['1,067', '']","['0', '']"
10168,r547,United States -> Ohio -> Private,United States,Ohio,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r548,United States -> Ohio -> Private -> C. Wooster,United States,Ohio,Private,C. Wooster,4,"['89', '']","['89', '']","['0', '']","['0', '']","['0', '']","['89', '']","['89', '']","['0', '']","['0', '']","['0', '']"
10168,r549,United States -> Ohio -> Private -> Case Western Reserve U.,United States,Ohio,Private,Case Western Reserve U.,4,"['54,609', '']","['39,184', '']","['5,966', '']","['8,304', '']","['1,155', '']","['48,409', '']","['34,415', '']","['5,663', '']","['7,887', '']","['444', '']"
10168,r550,United States -> Ohio -> Private -> Heidelberg U.,United States,Ohio,Private,Heidelberg U.,4,"['105', '']","['90', '']","['0', '']","['15', '']","['0', '']","['90', '']","['90', '']","['0', '']","['0', '']","['0', '']"
10168,r551,United States -> Ohio -> Private -> Kenyon C.,United States,Ohio,Private,Kenyon C.,4,"['94', '']","['41', '']","['35', '']","['18', '']","['0', '']","['94', '']","['41', '']","['35', '']","['18', '']","['0', '']"
10168,r552,United States -> Ohio -> Private -> U. Dayton,United States,Ohio,Private,U. Dayton,4,"['25,400', '']","['1,559', '']","['17,631', '']","['2,670', '']","['3,540', '']","['24,707', '']","['1,468', '']","['17,403', '']","['2,521', '']","['3,315', '']"
10168,r553,United States -> Oklahoma,United States,Oklahoma,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r554,United States -> Oklahoma -> Public,United States,Oklahoma,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r555,United States -> Oklahoma -> Public -> Langston U.,United States,Oklahoma,Public,Langston U.,4,"['160', '']","['160', '']","['0', '']","['0', '']","['0', '']","['155', '']","['155', '']","['0', '']","['0', '']","['0', '']"
10168,r556,"United States -> Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",United States,Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",4,"['553', '']","['459', '']","['0', '']","['0', '']","['94', '']","['553', '']","['459', '']","['0', '']","['0', '']","['94', '']"
10168,r557,"United States -> Oklahoma -> Public -> Oklahoma State U., Stillwater",United States,Oklahoma,Public,"Oklahoma State U., Stillwater",4,"['27,698', '']","['6,457', '']","['4,865', '']","['3,451', '']","['12,925', '']","['14,196', '']","['6,140', '']","['2,407', '']","['1,661', '']","['3,988', '']"
10168,r558,United States -> Oklahoma -> Public -> U. Central Oklahoma,United States,Oklahoma,Public,U. Central Oklahoma,4,"['839', 'i']","['484', 'i']","['0', 'i']","['31', 'i']","['324', 'i']","['780', 'i']","['456', 'i']","['0', 'i']","['0', 'i']","['324', 'i']"
10168,r559,"United States -> Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",United States,Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",4,"['30,721', '']","['15,200', '']","['4,725', '']","['4,864', '']","['5,932', '']","['27,588', '']","['14,610', '']","['2,460', '']","['4,764', '']","['5,754', '']"
10168,r560,"United States -> Oklahoma -> Public -> U. Oklahoma, Tulsa",United States,Oklahoma,Public,"U. Oklahoma, Tulsa",4,"['1,482', '']","['943', '']","['10', '']","['427', '']","['102', '']","['1,344', '']","['810', '']","['10', '']","['427', '']","['97', '']"
10168,r561,United States -> Oklahoma -> Private,United States,Oklahoma,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r562,United States -> Oklahoma -> Private -> U. Tulsa,United States,Oklahoma,Private,U. Tulsa,4,"['1,346', '']","['608', '']","['259', '']","['392', '']","['87', '']","['1,304', '']","['566', '']","['259', '']","['392', '']","['87', '']"
10168,r563,United States -> Oregon,United States,Oregon,,,2,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r564,United States -> Oregon -> Public,United States,Oregon,Public,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r565,United States -> Oregon -> Public -> Oregon Health and Science U.,United States,Oregon,Public,Oregon Health and Science U.,4,"['56,872', '']","['23,152', '']","['14,801', '']","['6,861', '']","['12,058', '']","['51,159', '']","['21,596', '']","['13,770', '']","['5,125', '']","['10,668', '']"
10168,r566,United States -> Oregon -> Public -> Oregon Institute of Technology,United States,Oregon,Public,Oregon Institute of Technology,4,"['203', '']","['199', '']","['0', '']","['0', '']","['4', '']","['203', '']","['199', '']","['0', '']","['0', '']","['4', '']"
10168,r567,United States -> Oregon -> Public -> Oregon State U.,United States,Oregon,Public,Oregon State U.,4,"['50,333', '']","['18,857', '']","['4,989', '']","['14,823', '']","['11,664', '']","['47,431', '']","['17,947', '']","['4,513', '']","['13,767', '']","['11,204', '']"
10168,r568,United States -> Oregon -> Public -> Portland State U.,United States,Oregon,Public,Portland State U.,4,"['6,908', '']","['4,303', '']","['766', '']","['915', '']","['924', '']","['5,869', '']","['3,868', '']","['554', '']","['696', '']","['751', '']"
10168,r569,United States -> Oregon -> Public -> U. Oregon,United States,Oregon,Public,U. Oregon,4,"['17,715', '']","['9,995', '']","['2,204', '']","['3,550', '']","['1,966', '']","['15,776', '']","['9,721', '']","['2,034', '']","['2,079', '']","['1,942', '']"
10168,r570,United States -> Oregon -> Private,United States,Oregon,Private,,3,"['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']","['', '']"
10168,r571,United States -> Oregon -> Private -> Lewis and Clark C.,United States,Oregon,Private,Lewis and Clark C.,4,"['12', '']","['12', '']","['0', '']","['0', '']","['0', '']","['12', '']","['12', '']","['0', '']","['0', '']","['0', '']"
