table_id,row_id,_b_state_institutional_control_and_institution_b_full_path,_b_state_institutional_control_and_institution_b_level_1,_b_state_institutional_control_and_institution_b_level_2,_b_state_institutional_control_and_institution_b_level_3,_b_state_institutional_control_and_institution_b_level_4,_b_state_institutional_control_and_institution_b_hierarchy_depth,field_all_r_d_expenditures,field_source_of_funds_federal_government,field_source_of_funds_state_and_local_government,field_source_of_funds_institution_funds,field_source_of_funds_business,field_source_of_funds_nonprofit_organizations,field_source_of_funds_all_other_sources
3183,r534,United States -> North Carolina -> Private -> Wake Forest U.,United States,North Carolina,Private,Wake Forest U.,4,"['238,933', '']","['165,702', '']","['14,549', '']","['22,580', '']","['13,689', '']","['14,009', '']","['8,404', '']"
3183,r535,United States -> North Dakota,United States,North Dakota,,,2,"['263,217', '']","['85,022', '']","['59,701', '']","['97,900', '']","['12,557', '']","['2,053', '']","['5,984', '']"
3183,r536,United States -> North Dakota -> Public,United States,North Dakota,Public,,3,"['263,217', '']","['85,022', '']","['59,701', '']","['97,900', '']","['12,557', '']","['2,053', '']","['5,984', '']"
3183,r537,United States -> North Dakota -> Public -> North Dakota State U.,United States,North Dakota,Public,North Dakota State U.,4,"['152,381', '']","['35,322', '']","['48,566', '']","['58,902', '']","['2,166', '']","['1,444', '']","['5,981', '']"
3183,r538,United States -> North Dakota -> Public -> U. North Dakota,United States,North Dakota,Public,U. North Dakota,4,"['110,836', '']","['49,700', '']","['11,135', '']","['38,998', '']","['10,391', '']","['609', '']","['3', '']"
3183,r539,United States -> Ohio,United States,Ohio,,,2,"['2,499,431', '']","['1,478,481', '']","['104,399', '']","['474,594', '']","['229,406', '']","['157,209', '']","['55,342', '']"
3183,r540,United States -> Ohio -> Public,United States,Ohio,Public,,3,"['1,888,931', '']","['964,632', '']","['98,582', '']","['426,179', '']","['215,622', '']","['132,049', '']","['51,867', '']"
3183,r541,United States -> Ohio -> Public -> Air Force Institute of Technology,United States,Ohio,Public,Air Force Institute of Technology,4,"['34,016', '']","['21,856', '']","['0', '']","['12,037', '']","['73', '']","['50', '']","['0', '']"
3183,r542,United States -> Ohio -> Public -> Bowling Green State U.,United States,Ohio,Public,Bowling Green State U.,4,"['17,026', '']","['5,852', '']","['1,443', '']","['9,126', '']","['37', '']","['461', '']","['107', '']"
3183,r543,United States -> Ohio -> Public -> Central State U.,United States,Ohio,Public,Central State U.,4,"['3,766', '']","['2,517', '']","['1,249', '']","['0', '']","['0', '']","['0', '']","['0', '']"
3183,r544,United States -> Ohio -> Public -> Cleveland State U.,United States,Ohio,Public,Cleveland State U.,4,"['80,077', '']","['51,475', '']","['2,810', '']","['18,823', '']","['2,451', '']","['4,260', '']","['258', '']"
3183,r545,United States -> Ohio -> Public -> Kent State U.,United States,Ohio,Public,Kent State U.,4,"['47,188', '']","['13,350', '']","['547', '']","['31,215', '']","['518', '']","['1,418', '']","['140', '']"
3183,r546,United States -> Ohio -> Public -> Miami U.,United States,Ohio,Public,Miami U.,4,"['22,380', '']","['9,755', '']","['1,877', '']","['9,085', '']","['1,155', '']","['438', '']","['70', '']"
3183,r547,United States -> Ohio -> Public -> Northeast Ohio Medical U.,United States,Ohio,Public,Northeast Ohio Medical U.,4,"['18,016', '']","['10,107', '']","['132', '']","['5,288', '']","['0', '']","['2,489', '']","['0', '']"
3183,r548,United States -> Ohio -> Public -> Ohio State U.,United States,Ohio,Public,Ohio State U.,4,"['929,250', '']","['497,651', '']","['62,752', '']","['136,923', '']","['157,885', '']","['49,679', '']","['24,360', '']"
3183,r549,United States -> Ohio -> Public -> Ohio U.,United States,Ohio,Public,Ohio U.,4,"['53,735', '']","['14,802', '']","['3,942', '']","['27,950', '']","['4,497', '']","['2,411', '']","['133', '']"
3183,r550,United States -> Ohio -> Public -> U. Akron,United States,Ohio,Public,U. Akron,4,"['30,020', '']","['11,796', '']","['4,604', '']","['7,713', '']","['3,781', '']","['1,330', '']","['796', '']"
3183,r551,United States -> Ohio -> Public -> U. Cincinnati,United States,Ohio,Public,U. Cincinnati,4,"['529,796', '']","['252,892', '']","['6,716', '']","['137,969', '']","['40,435', '']","['65,864', '']","['25,920', '']"
3183,r552,United States -> Ohio -> Public -> U. Toledo,United States,Ohio,Public,U. Toledo,4,"['55,006', '']","['28,273', '']","['928', '']","['19,875', '']","['3,453', '']","['2,470', '']","['7', '']"
3183,r553,United States -> Ohio -> Public -> Wright State U.,United States,Ohio,Public,Wright State U.,4,"['64,208', '']","['41,428', '']","['10,917', '']","['9,377', '']","['1,303', '']","['1,108', '']","['75', '']"
3183,r554,United States -> Ohio -> Public -> Youngstown State U.,United States,Ohio,Public,Youngstown State U.,4,"['4,447', '']","['2,878', '']","['665', '']","['798', '']","['34', '']","['71', '']","['1', '']"
3183,r555,United States -> Ohio -> Private,United States,Ohio,Private,,3,"['610,500', '']","['513,849', '']","['5,817', '']","['48,415', '']","['13,784', '']","['25,160', '']","['3,475', '']"
3183,r556,United States -> Ohio -> Private -> C. Wooster,United States,Ohio,Private,C. Wooster,4,"['1,758', '']","['456', '']","['0', '']","['997', '']","['0', '']","['297', '']","['8', '']"
3183,r557,United States -> Ohio -> Private -> Case Western Reserve U.,United States,Ohio,Private,Case Western Reserve U.,4,"['438,994', '']","['357,549', '']","['1,771', '']","['44,093', '']","['8,363', '']","['23,865', '']","['3,353', '']"
3183,r558,United States -> Ohio -> Private -> Heidelberg U.,United States,Ohio,Private,Heidelberg U.,4,"['1,237', '']","['164', '']","['651', '']","['178', '']","['62', '']","['182', '']","['0', '']"
3183,r559,United States -> Ohio -> Private -> Kenyon C.,United States,Ohio,Private,Kenyon C.,4,"['1,092', '']","['776', '']","['0', '']","['176', '']","['0', '']","['140', '']","['0', '']"
3183,r560,United States -> Ohio -> Private -> Oberlin C.,United States,Ohio,Private,Oberlin C.,4,"['2,076', '']","['1,576', '']","['0', '']","['469', '']","['3', '']","['28', '']","['0', '']"
3183,r561,United States -> Ohio -> Private -> U. Dayton,United States,Ohio,Private,U. Dayton,4,"['165,343', '']","['153,328', '']","['3,395', '']","['2,502', '']","['5,356', '']","['648', '']","['114', '']"
3183,r562,United States -> Oklahoma,United States,Oklahoma,,,2,"['533,785', '']","['219,744', '']","['60,153', '']","['199,689', '']","['38,415', '']","['10,980', '']","['4,804', '']"
3183,r563,United States -> Oklahoma -> Public,United States,Oklahoma,Public,,3,"['515,137', '']","['215,602', '']","['59,407', '']","['195,842', '']","['28,787', '']","['10,826', '']","['4,673', '']"
3183,r564,United States -> Oklahoma -> Public -> Langston U.,United States,Oklahoma,Public,Langston U.,4,"['10,719', '']","['6,622', '']","['0', '']","['3,856', '']","['241', '']","['0', '']","['0', '']"
3183,r565,"United States -> Oklahoma -> Public -> Oklahoma State U., Center for Health Sciences",United States,Oklahoma,Public,"Oklahoma State U., Center for Health Sciences",4,"['5,408', '']","['985', '']","['135', '']","['4,159', '']","['129', '']","['0', '']","['0', '']"
3183,r566,"United States -> Oklahoma -> Public -> Oklahoma State U., Stillwater",United States,Oklahoma,Public,"Oklahoma State U., Stillwater",4,"['184,276', '']","['39,880', '']","['23,288', '']","['107,127', '']","['13,185', '']","['698', '']","['98', '']"
3183,r567,United States -> Oklahoma -> Public -> U. Central Oklahoma,United States,Oklahoma,Public,U. Central Oklahoma,4,"['5,682', '']","['1,457', '']","['607', '']","['3,546', '']","['69', '']","['3', '']","['0', '']"
3183,r568,"United States -> Oklahoma -> Public -> U. Oklahoma, Norman and Health Science Center",United States,Oklahoma,Public,"U. Oklahoma, Norman and Health Science Center",4,"['302,679', '']","['164,855', '']","['35,137', '']","['74,505', '']","['14,954', '']","['9,041', '']","['4,187', '']"
3183,r569,"United States -> Oklahoma -> Public -> U. Oklahoma, Tulsa",United States,Oklahoma,Public,"U. Oklahoma, Tulsa",4,"['6,373', '']","['1,803', '']","['240', '']","['2,649', '']","['209', '']","['1,084', '']","['388', '']"
3183,r570,United States -> Oklahoma -> Private,United States,Oklahoma,Private,,3,"['18,648', '']","['4,142', '']","['746', '']","['3,847', '']","['9,628', '']","['154', '']","['131', '']"
3183,r571,United States -> Oklahoma -> Private -> U. Tulsa,United States,Oklahoma,Private,U. Tulsa,4,"['18,648', '']","['4,142', '']","['746', '']","['3,847', '']","['9,628', '']","['154', '']","['131', '']"
3183,r572,United States -> Oregon,United States,Oregon,,,2,"['863,844', '']","['588,171', '']","['56,392', '']","['101,669', '']","['44,981', '']","['57,617', '']","['15,014', '']"
3183,r573,United States -> Oregon -> Public,United States,Oregon,Public,,3,"['844,961', '']","['580,373', '']","['55,756', '']","['94,914', '']","['44,410', '']","['54,499', '']","['15,009', '']"
3183,r574,United States -> Oregon -> Public -> Oregon Health and Science U.,United States,Oregon,Public,Oregon Health and Science U.,4,"['415,629', '']","['298,227', '']","['80', '']","['38,139', '']","['36,000', '']","['42,653', '']","['530', '']"
3183,r575,United States -> Oregon -> Public -> Oregon Institute of Technology,United States,Oregon,Public,Oregon Institute of Technology,4,"['4,793', '']","['437', '']","['2,585', '']","['488', '']","['1,126', '']","['157', '']","['0', '']"
3183,r576,United States -> Oregon -> Public -> Oregon State U.,United States,Oregon,Public,Oregon State U.,4,"['263,830', '']","['168,571', '']","['47,392', '']","['26,530', '']","['5,833', '']","['2,564', '']","['12,940', '']"
3183,r577,United States -> Oregon -> Public -> Portland State U.,United States,Oregon,Public,Portland State U.,4,"['50,045', '']","['33,055', '']","['4,913', '']","['7,713', '']","['1,156', '']","['2,620', '']","['588', '']"
3183,r578,United States -> Oregon -> Public -> U. Oregon,United States,Oregon,Public,U. Oregon,4,"['110,664', '']","['80,083', '']","['786', '']","['22,044', '']","['295', '']","['6,505', '']","['951', '']"
3183,r579,United States -> Oregon -> Private,United States,Oregon,Private,,3,"['18,883', '']","['7,798', '']","['636', '']","['6,755', '']","['571', '']","['3,118', '']","['5', '']"
3183,r580,United States -> Oregon -> Private -> Lewis and Clark C.,United States,Oregon,Private,Lewis and Clark C.,4,"['2,750', '']","['931', '']","['0', '']","['1,483', '']","['0', '']","['336', '']","['0', '']"
3183,r581,United States -> Oregon -> Private -> National U. of Natural Medicine,United States,Oregon,Private,National U. of Natural Medicine,4,"['1,245', '']","['760', '']","['0', '']","['308', '']","['172', '']","['0', '']","['5', '']"
3183,r582,United States -> Oregon -> Private -> Pacific U.,United States,Oregon,Private,Pacific U.,4,"['8,753', '']","['3,917', '']","['317', '']","['2,356', '']","['397', '']","['1,766', '']","['0', '']"
3183,r583,United States -> Oregon -> Private -> Reed C.,United States,Oregon,Private,Reed C.,4,"['3,240', '']","['1,423', '']","['23', '']","['1,558', '']","['0', '']","['236', '']","['0', '']"
3183,r584,United States -> Oregon -> Private -> U. Portland,United States,Oregon,Private,U. Portland,4,"['942', '']","['218', '']","['292', '']","['189', '']","['2', '']","['241', '']","['0', '']"
3183,r585,United States -> Oregon -> Private -> Willamette U.,United States,Oregon,Private,Willamette U.,4,"['1,953', '']","['549', '']","['4', '']","['861', '']","['0', '']","['539', '']","['0', '']"
3183,r586,United States -> Pennsylvania,United States,Pennsylvania,,,2,"['4,646,721', '']","['2,569,664', '']","['102,071', '']","['1,234,511', '']","['297,480', '']","['295,295', '']","['147,700', '']"
3183,r587,United States -> Pennsylvania -> Public,United States,Pennsylvania,Public,,3,"['2,337,046', '']","['1,444,320', '']","['68,994', '']","['481,123', '']","['76,878', '']","['143,197', '']","['122,534', '']"
3183,r588,United States -> Pennsylvania -> Public -> Indiana U. Pennsylvania,United States,Pennsylvania,Public,Indiana U. Pennsylvania,4,"['8,119', '']","['1,810', '']","['321', '']","['5,515', '']","['9', '']","['464', '']","['0', '']"
3183,r589,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Behrend",United States,Pennsylvania,Public,"Pennsylvania State U., Behrend",4,"['3,414', '']","['1,427', '']","['75', '']","['1,092', '']","['515', '']","['305', '']","['0', '']"
3183,r590,"United States -> Pennsylvania -> Public -> Pennsylvania State U., Harrisburg",United States,Pennsylvania,Public,"Pennsylvania State U., Harrisburg",4,"['2,805', '']","['80', '']","['596', '']","['1,525', '']","['188', '']","['416', '']","['0', '']"
3183,r591,"United States -> Pennsylvania -> Public -> Pennsylvania State U., University Park and Hershey Medical Center",United States,Pennsylvania,Public,"Pennsylvania State U., University Park and Hershey Medical Center",4,"['949,679', '']","['600,489', '']","['51,658', '']","['207,208', '']","['32,949', '']","['56,184', '']","['1,191', '']"
3183,r592,United States -> Pennsylvania -> Public -> Temple U.,United States,Pennsylvania,Public,Temple U.,4,"['284,301', '']","['161,673', '']","['6,508', '']","['72,826', '']","['17,849', '']","['18,392', '']","['7,053', '']"
3183,r593,"United States -> Pennsylvania -> Public -> U. Pittsburgh, Pittsburgh",United States,Pennsylvania,Public,"U. Pittsburgh, Pittsburgh",4,"['1,080,951', '']","['677,559', '']","['9,702', '']","['187,204', '']","['25,312', '']","['67,014', '']","['114,160', '']"
3183,r594,United States -> Pennsylvania -> Public -> U.S. Army War C.,United States,Pennsylvania,Public,U.S. Army War C.,4,"['1,000', 'i']","['567', 'i']","['107', 'i']","['231', 'i']","['31', 'i']","['46', 'i']","['18', 'i']"
3183,r595,United States -> Pennsylvania -> Public -> West Chester U. Pennsylvania,United States,Pennsylvania,Public,West Chester U. Pennsylvania,4,"['6,777', '']","['715', '']","['27', '']","['5,522', '']","['25', '']","['376', '']","['112', '']"
3183,r596,United States -> Pennsylvania -> Private,United States,Pennsylvania,Private,,3,"['2,309,675', '']","['1,125,344', '']","['33,077', '']","['753,388', '']","['220,602', '']","['152,098', '']","['25,166', '']"
3183,r597,United States -> Pennsylvania -> Private -> Allegheny C.,United States,Pennsylvania,Private,Allegheny C.,4,"['632', '']","['217', '']","['5', '']","['248', '']","['0', '']","['160', '']","['2', '']"
3183,r598,United States -> Pennsylvania -> Private -> Bryn Mawr C.,United States,Pennsylvania,Private,Bryn Mawr C.,4,"['9,846', '']","['1,801', '']","['0', '']","['7,726', '']","['0', '']","['319', '']","['0', '']"
3183,r599,United States -> Pennsylvania -> Private -> Bucknell U.,United States,Pennsylvania,Private,Bucknell U.,4,"['5,625', '']","['1,764', '']","['80', '']","['3,201', '']","['214', '']","['355', '']","['11', '']"
3183,r600,United States -> Pennsylvania -> Private -> Carnegie Mellon U.,United States,Pennsylvania,Private,Carnegie Mellon U.,4,"['359,720', '']","['197,978', '']","['2,593', '']","['107,841', '']","['36,414', '']","['7,887', '']","['7,007', '']"
